x1,x2,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.708127954043448,0.12489827908575535,3.6001453245202704e-11,0.705711857570358,0.041303762741026456,0.11579637610275738,0.705711857570358
0.7076753312721848,0.121237363666296,5.008275533339614e-11,0.7052245888186348,0.03399727449458387,0.11344519192689269,0.7052245888186348
0.7083129156380892,0.12631973810493946,1.4342916590530616e-09,0.7041438144534333,0.04510968939953198,0.11570894878810441,0.7041438144534333
0.7073252769187093,0.1209203889593482,6.414873713165276e-11,0.7037147160182533,0.030194076339473307,0.11107287642819832,0.7037147160182533
0.707978518679738,0.1275368668138981,2.2015206548094184e-08,0.7027828730218495,0.04300695357701544,0.11398076718790026,0.7027828730218495
0.7068924941122532,0.12422329653054476,8.520153436232243e-11,0.702281357278515,0.026450498427553114,0.10859179282965183,0.702281357278515
0.7095640627667308,0.12224781420081854,7.685576435024114e-11,0.7010394874686393,0.054666370088512106,0.11814894869035467,0.7010394874686393
0.709420002065599,0.11997103318572044,5.094628815090683e-11,0.6999741277842401,0.0545832175235462,0.11684298033362338,0.6999741277842401
0.7077936744317412,0.11687735002487898,1.5414836866615948e-09,0.6984793463340973,0.04082935916459059,0.11247460126611337,0.6984793463340973
0.7065854957327247,0.12649833876639605,5.713942488075291e-10,0.6978605986533073,0.026480727344542983,0.10501543754339736,0.6978605986533073
0.7089642705395818,0.11725803557783365,6.059848124398574e-09,0.6978416344069884,0.05283942653568764,0.11543494756021591,0.6978416344069884
0.7091168127954006,0.12929171696305275,3.082249004529076e-07,0.6976703251160984,0.05619285931490273,0.11598604892862902,0.6976703251160984
0.7100844262167811,0.12395655456930399,2.001340024025268e-09,0.6970840189469759,0.06022134144841798,0.11757608337757362,0.6970840189469759
0.7071441169828176,0.1303031211718917,3.4468730495570623e-07,0.6967509464597715,0.03669041286676858,0.10922146853740702,0.6967509464597715
0.7086572553962469,0.13152644131332636,8.064178286111722e-07,0.6961651173411201,0.053444695067914404,0.11589909514245159,0.6961651173411201
0.7097452208399773,0.12848717626184225,2.1411984186460567e-07,0.6951085380475261,0.06121635149111138,0.11592035567492093,0.6951085380475261
0.7103914394974709,0.12531596515327692,1.3324061004409002e-08,0.693572912166193,0.06390831280367452,0.11641583577035429,0.693572912166193
0.7076085917651653,0.13385799061506987,1.113252262233321e-06,0.6934460729801312,0.044003772998139075,0.11414897555727113,0.6934460729801312
0.7084367936477065,0.11370185483247042,8.977081996868006e-08,0.6931915842357779,0.05057256185623455,0.11682286978574613,0.6931915842357779
0.708578827790916,0.11288992129266262,1.4027516530476766e-07,0.6916917108889237,0.05258610627167574,0.11795969575178666,0.6916917108889237
0.7081334851682186,0.13557007629424334,1.3071107726110805e-06,0.6916173800642089,0.050225083839326806,0.11792093418309862,0.6916173800642089
0.7062926888465881,0.11793250404298306,1.266956366930136e-10,0.690676950598307,0.022515957016056597,0.1011463806035217,0.690676950598307
