x1,x2,x3,x4,x5,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.45521295443177223,0.3162356410175562,0.577952996827662,0.869216475635767,0.12318252772092819,0.02029245727407393,-0.4702303025052229,0.12514375875553888,0.3224505823364614,-0.4702303025052229
0.5267625311389565,0.35636415146291256,0.7180037368088961,0.9014772698283195,0.10388972517102957,0.019867021737096823,-0.498326494445304,0.14584234916261327,0.3259913242557903,-0.498326494445304
0.5947723453864455,0.2974806912243366,0.5564287835732102,0.8843904742971063,0.1298969341441989,0.01557641544452364,-0.50440247178711,0.1448477102469373,0.30523948717167254,-0.50440247178711
0.46464032866060734,0.3553109737113118,0.530190235003829,0.9054182264953852,0.1716111758723855,0.018990550455435573,-0.5066413537197108,0.15081681653913553,0.33461561758540775,-0.5066413537197108
0.4944811314344406,0.272115227766335,0.7161959782242775,0.9907129863277078,0.13163550663739443,0.023269890535861867,-0.5071818630848616,0.16229303620669977,0.33570162223755395,-0.5071818630848616
0.4143409002572298,0.2809113338589668,0.6651869062334299,0.8521216185763478,0.14185400679707527,0.016957150945227654,-0.5111670878381092,0.14978773502593876,0.32835346675107696,-0.5111670878381092
0.38647887017577887,0.3939154166728258,0.5456233592703938,0.8772140890359879,0.15075346361845732,0.016896671920009928,-0.5179945771149329,0.15819887124188023,0.3160390202481747,-0.5179945771149329
0.46270999033004045,0.4007452642545104,0.5888189217075706,0.7779982052743435,0.13851269520819187,0.013119617891356848,-0.5193038773378544,0.14776383141733934,0.3079571808155033,-0.5193038773378544
0.4572583679109812,0.29874835070222616,0.38322705030441284,0.9251507315784693,0.14336217567324638,0.017593771439491264,-0.5203595889451519,0.1543268411313994,0.32801348506084455,-0.5203595889451519
0.5499180601909757,0.3062615403905511,0.5757324201986194,0.7728969873860478,0.14310806430876255,0.00778621111457547,-0.5207120036774333,0.1321638791049318,0.3030755075615373,-0.5207120036774333
0.48600290063768625,0.4523122012615204,0.6955711152404547,0.8913768911734223,0.1144971763715148,0.018235840881872883,-0.5235025990067328,0.155428741741173,0.31890436095839864,-0.5235025990067328
0.5614874977618456,0.39274312648922205,0.40534675493836403,0.9301890088245273,0.1382490210235119,0.015081019525363705,-0.5241342148274242,0.15726811626540652,0.30728891249882384,-0.5241342148274242
0.45237511582672596,0.22386234626173973,0.7457046350464225,0.9153472492471337,0.14103294536471367,0.019430486519671643,-0.5268418109431762,0.16349020388980107,0.3271186287576226,-0.5268418109431762
0.5211925888434052,0.36012105736881495,0.8472687844187021,0.9526177672669291,0.13493342977017164,0.018504352650007837,-0.5285644631595064,0.15499538707417945,0.3629659081238774,-0.5285644631595064
0.5161909833550453,0.427143226377666,0.6973798088729382,0.9976986348628998,0.1499933497980237,0.020766857662893132,-0.5294188744403465,0.17434247401689762,0.3364100661259355,-0.5294188744403465
0.5649639163166285,0.43398833088576794,0.6858876626938581,0.8469669930636883,0.13878827169537544,0.01333332257131313,-0.5336229309879337,0.15734840188371269,0.30944751178439256,-0.5336229309879337
0.5517784608528018,0.3238713853061199,0.38495841063559055,0.9670223323628306,0.12343187443912029,0.017333831048385196,-0.5339305314014262,0.16934230669967923,0.31264458605260437,-0.5339305314014262
0.38102032989263535,0.3055780101567507,0.4962466824799776,0.7946369703859091,0.1301453234627843,0.01294079783550417,-0.5351601285840444,0.15928335506946298,0.29793402760462184,-0.5351601285840444
0.3751940783113241,0.32306340243667364,0.5581906167790294,0.9736176207661629,0.1031907731667161,0.023233251493329582,-0.5356096054539234,0.17684237772668823,0.3228413649965154,-0.5356096054539234
0.5063460981473327,0.19728785753250122,0.6049472205340862,0.820678529329598,0.12907192390412092,0.01442961691430755,-0.5372194190105959,0.1535726137042713,0.3098517144244464,-0.5372194190105959
0.42022768780589104,0.3570534037426114,0.3580036861822009,0.9080649195238948,0.12272706627845764,0.01836409924032873,-0.544423559315851,0.1691908737745232,0.31837069901735304,-0.544423559315851
0.6006653541699052,0.3150886232033372,0.49849776178598404,0.813312484882772,0.10344584193080664,0.00882397837782359,-0.544707252928202,0.14835053127528847,0.28305151384613747,-0.544707252928202
0.45334364753216505,0.4241679012775421,0.5115185007452965,0.9937652517110109,0.09014554601162672,0.01967133841675239,-0.545006860406442,0.17735868835766266,0.31596724977537505,-0.545006860406442
0.5736544467508793,0.3949071550741792,0.7337705576792359,0.8813372571021318,0.0932916970923543,0.014555046404727207,-0.5453524216301726,0.1670564572586188,0.30435427348475363,-0.5453524216301726
0.5152221256867051,0.22070386167615652,0.5569441569969058,0.9193492708727717,0.08368764258921146,0.015699268209967997,-0.5476909220608704,0.163972919667564,0.306732877206141,-0.5476909220608704
0.4270660765469074,0.18094000034034252,0.5287393070757389,0.9334172233939171,0.12406662106513977,0.019493474188946747,-0.5480251827439988,0.1646782505018707,0.3097298114581941,-0.5480251827439988
0.4879788141697645,0.3111600074917078,0.6370645156130195,0.7688422491773963,0.08527442440390587,0.013523259515204347,-0.5485664383306805,0.15701960181411434,0.3125458408569691,-0.5485664383306805
0.5181211223825812,0.3173193344846368,0.6386891352012753,0.8732101526111364,0.18357577733695507,0.016912424558986477,-0.5506735173463431,0.16455164596997676,0.3466253301143494,-0.5506735173463431
0.360288567841053,0.2531491005793214,0.5157762877643108,0.8229077756404877,0.13297114986926317,0.01402715638161121,-0.5509830938669208,0.16908112825117155,0.30228268556816335,-0.5509830938669208
0.40348368883132935,0.23070640210062265,0.640492525883019,0.8044402124360204,0.1327043892815709,0.014278450156017936,-0.5519342789475546,0.17072165241543913,0.3078248540842197,-0.5519342789475546
0.336507435888052,0.33428808860480785,0.6275300281122327,0.9441175954416394,0.11011284589767456,0.02218601983440029,-0.5529135525366542,0.18143780318705147,0.3322376066751027,-0.5529135525366542
0.3314460860565305,0.39038151782006025,0.6481572790071368,0.90673325676471,0.12813052721321583,0.01789926162320211,-0.5529528195697833,0.17680812416601266,0.32566011574233444,-0.5529528195697833
0.5295429080724716,0.415329497307539,0.8659510053694248,0.9157844437286258,0.11901174578815699,0.018512469800451906,-0.5531880481225686,0.17216715340712402,0.3441543983004262,-0.5531880481225686
0.5699547929689288,0.3689039386808872,0.7733109965920448,0.8296696981415153,0.15394075401127338,0.012472688412585633,-0.5532798870643681,0.164837487308269,0.3172009609142276,-0.5532798870643681
0.5717396019026637,0.34952113311737776,0.6674533486366272,0.75581069663167,0.12296785973012447,0.0109517553786733,-0.5533618279590218,0.16016325124765377,0.293545372817457,-0.5533618279590218
0.5631101103499532,0.32610027864575386,0.7443856811150908,0.9695021454244852,0.16840389277786016,0.021636539723422752,-0.5535065932868395,0.18915130342743308,0.3350596301943332,-0.5535065932868395
0.36617918871343136,0.360358539968729,0.46054812986403704,0.8787880372256041,0.09841754380613565,0.01682382075868806,-0.5537440102056174,0.17966179547227687,0.29608871933248104,-0.5537440102056174
0.42507980205118656,0.1986695108935237,0.46369772125035524,0.8619114961475134,0.1444295234978199,0.014314654814365406,-0.5541878973004553,0.15837606357174613,0.3097978582943656,-0.5541878973004553
0.36818898282945156,0.29222252778708935,0.5635965121909976,0.9215021263808012,0.08758852258324623,0.0189533499288588,-0.5554053170199869,0.18027806765488466,0.3112098860700504,-0.5554053170199869
0.4888205900788307,0.2603014353662729,0.8454753160476685,0.9083047602325678,0.10010756645351648,0.020535444959929948,-0.555937774250069,0.17890802573278314,0.34682011515433986,-0.555937774250069
0.5818089796230197,0.34484251122921705,0.5736864041537046,0.7432674458250403,0.13273913692682981,0.00777417113366226,-0.5566559889678644,0.15036564059751745,0.28146510933702507,-0.5566559889678644
0.5478809047490358,0.44540006946772337,0.5093598980456591,0.8954933537170291,0.17275418434292078,0.01449143108143317,-0.5573203360217426,0.17620196527381093,0.30771939907894763,-0.5573203360217426
0.3720867773517966,0.4146057004109025,0.44015640299767256,0.9739739801734686,0.1476530386134982,0.019439269327354448,-0.5582327637149125,0.19029013129554775,0.3117090781580189,-0.5582327637149125
0.49244419392198324,0.47576539870351553,0.6498835394158959,0.8651849692687392,0.1607967596501112,0.014882639986917755,-0.560017173605949,0.17226269688145418,0.3232965946635552,-0.560017173605949
0.42134544625878334,0.29252611845731735,0.817108784802258,0.9626591876149178,0.15680923406034708,0.020784629100182448,-0.5605441176750456,0.17955963826452429,0.36098491470293365,-0.5605441176750456
0.5594963626936078,0.347294176928699,0.46390653867274523,0.8076669694855809,0.17186624463647604,0.006732315844444773,-0.5605783198533655,0.14636060105742552,0.30415624383863504,-0.5605783198533655
0.41936932783573866,0.46289687044918537,0.7506151609122753,0.8381850700825453,0.12792222388088703,0.014851299752035606,-0.5606283009621856,0.1741971358807145,0.303909165486641,-0.5606283009621856
0.4117578165605664,0.42584552615880966,0.37082370091229677,0.9447161061689258,0.1390147227793932,0.017981393325735916,-0.5609425604093942,0.1833636082681029,0.31876110991462925,-0.5609425604093942
0.3895521443337202,0.33493059128522873,0.8820204837247729,0.9224694846197963,0.13465589005500078,0.017987407701098346,-0.5615429530291798,0.1734499163503097,0.3523238758827626,-0.5615429530291798
0.5231077056378126,0.3762580109760165,0.7885857401415706,0.8251550691202283,0.1643350049853325,0.013710518369000411,-0.5628792514389374,0.16773376355968955,0.33138625822564055,-0.5628792514389374
0.5824515717104077,0.19045906234532595,0.530471621081233,0.9596560755744576,0.14417347498238087,0.016931453258537763,-0.5633075374966554,0.18271703273940954,0.3111726780211391,-0.5633075374966554
0.5745307076722383,0.4065485829487443,0.7529274132102728,0.8038807427510619,0.10775540769100189,0.013043359087317628,-0.5640973931073822,0.17284528124834644,0.2909210613126626,-0.5640973931073822
0.4127077255398035,0.25347165670245886,0.7709997165948153,0.8095293398946524,0.11039640009403229,0.015888123559466272,-0.5645065159638697,0.17870842958899172,0.3066721794934255,-0.5645065159638697
0.555596437305212,0.46882274374365807,0.5865993099287152,0.8611226575449109,0.09521152824163437,0.014008676278563371,-0.5648203457195822,0.1733454769530751,0.2931851129451962,-0.5648203457195822
0.5538306348025799,0.43181855045259,0.4513392625376582,0.8415122227743268,0.0898761497810483,0.011191400906110493,-0.5650375303429009,0.1647128377781199,0.27916588289437805,-0.5650375303429009
0.4806867726147175,0.34521906170994043,0.5894124070182443,0.9654907016083598,0.051091644912958145,0.022173587656826883,-0.5666575859273627,0.15201397448694076,0.3264715582306696,-0.5666575859273627
0.4666232652962208,0.27532558143138885,0.4622362470254302,0.8343987502157688,0.0657532261684537,0.011916959479158374,-0.5673622168732284,0.1497397611199449,0.29236204835405694,-0.5673622168732284
0.5276888376101851,0.33669457398355007,0.7994488002732396,0.7913098158314824,0.08954867161810398,0.014730975172524426,-0.569195601205631,0.17165271064834145,0.32310236748394977,-0.569195601205631
0.6024397099390626,0.2740292875096202,0.6024806331843138,0.8561239084228873,0.08262221701443195,0.010423849171714676,-0.5692083873748419,0.16594095974869227,0.2956261062322962,-0.5692083873748419
0.5775710763409734,0.27325652353465557,0.35622646007686853,0.9499298576265574,0.1416218001395464,0.014362688172125306,-0.5699252469419778,0.17675429039451288,0.31477519994973435,-0.5699252469419778
0.49950645957142115,0.4560690587386489,0.8641585391014814,0.9420272279530764,0.1459630010649562,0.01720953968127134,-0.5701256655287906,0.17938055091696423,0.3517007912115652,-0.5701256655287906
0.4700685515999794,0.1898894663900137,0.42049849685281515,0.9809228722006083,0.1293184356763959,0.01898256061188437,-0.5711952752679759,0.17705294318268583,0.31030349094136295,-0.5711952752679759
0.5407031895592809,0.30997507367283106,0.6694349395111203,0.7300812359899282,0.10210189875215292,0.01061174977806575,-0.5719661328007233,0.16397228225904054,0.2944991657059681,-0.5719661328007233
0.6063506007194519,0.4015241600573063,0.4798260238021612,0.7875235294923186,0.1504840673878789,0.0058828768678898325,-0.5747396817025884,0.15070167723437147,0.2793704273258207,-0.5747396817025884
0.43938943184912205,0.24324419628828764,0.8195793097838759,0.997280502691865,0.1095089390873909,0.020427057601857278,-0.5761150443447606,0.18644506614862005,0.3516748048681421,-0.5761150443447606
0.40784096345305443,0.3043322255834937,0.7423023106530309,0.8883229373022914,0.06333717424422503,0.015457159802651055,-0.5795618912082748,0.16652342776051218,0.30815288352570325,-0.5795618912082748
0.5575725538656116,0.26718624494969845,0.5280307196080685,0.9865888385102153,0.0655048368498683,0.016813086303048244,-0.5799964618564318,0.1762885200881611,0.3050370423029673,-0.5799964618564318
0.544943037442863,0.15571518894284964,0.7439264552667737,0.941594697535038,0.12183983437716961,0.018848838909640803,-0.5801002507156886,0.18866638990141024,0.31566886868278576,-0.5801002507156886
0.38852614257484674,0.4701185366138816,0.4775758795440197,0.823292700573802,0.11590997781604528,0.015256505596411826,-0.5806496064736226,0.18451723628775007,0.28089757890484146,-0.5806496064736226
0.42270090244710445,0.5202224589884281,0.6319489236921072,0.9371480103582144,0.14813577197492123,0.016035377852800414,-0.580695366393536,0.18668859810317412,0.32698508734722886,-0.580695366393536
0.3342333771288395,0.3226574594154954,0.8107339413836598,0.8931925427168608,0.1411457099020481,0.01706908257785473,-0.582145219317918,0.18373203408939465,0.3434604230814365,-0.582145219317918
0.4755332823842764,0.34416085481643677,0.4949366068467498,0.6912690289318562,0.14075851067900658,0.0074714210862216164,-0.5834709592722919,0.15719048334622196,0.29287193323206145,-0.5834709592722919
0.6044921558350325,0.47760567907243967,0.543860531412065,0.9835425252094865,0.11617460194975138,0.01457307358337496,-0.5837496658187808,0.18967700708275673,0.2883536216133778,-0.5837496658187808
0.4775508549064398,0.3069687131792307,0.6057976046577096,0.7340212650597095,0.16927194688469172,0.009291378094789563,-0.5850152838303576,0.16912258534216273,0.3116354751637575,-0.5850152838303576
0.5248934384435415,0.40369006618857384,0.6515091611072421,0.7739968430250883,0.07036786898970604,0.012484697759616551,-0.5851999920584329,0.16259731524179488,0.3027261832711642,-0.5851999920584329
0.47723511420190334,0.22897158656269312,0.4996946007013321,0.7590374536812305,0.0839436911046505,0.009375871369731675,-0.5852717921458828,0.16178985968793466,0.2840227806676361,-0.5852717921458828
0.5003939652815461,0.17992217559367418,0.4187357099726796,0.8760629771277308,0.1023155665025115,0.013966434603007713,-0.5855234562704466,0.16517631015098327,0.2991127635642291,-0.5855234562704466
0.3799638217315078,0.3901051627472043,0.892646093852818,0.9591206712648273,0.11922815348953009,0.015741843143805213,-0.5855819993428603,0.1801042641401002,0.34907324709579324,-0.5855819993428603
