x1,x2,x3,x4,x5,x6,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.08628448005765676,0.4782171817496419,0.38603982143104076,0.20468742959201336,0.37212692480534315,0.7594084525480866,5.5827520205365295e-09,1.2716505860589118,0.07568354196972621,0.18867194324284653,1.2716505860589118
0.07856093905866146,0.4289637114852667,0.5817176308482885,0.19906931463629007,0.3880881695076823,0.745204652659595,2.2335451535702566e-08,1.2299831805789398,0.09818574928077074,0.2457199153925015,1.2299831805789398
0.06805298943072557,0.37138131726533175,0.21090032160282135,0.23239995446056128,0.36499864142388105,0.7360250670462847,1.3916206889686574e-06,1.2219741245251945,0.12610000586102296,0.17647938825539514,1.2219741245251945
0.12480923254042864,0.48304456379264593,0.23306975048035383,0.21265576593577862,0.4335771184414625,0.7309373347088695,7.705259676797619e-09,1.2159200052206753,0.07579014061346982,0.2134307529160028,1.2159200052206753
0.05355635657906532,0.48996931686997414,0.08654931373894215,0.269568650983274,0.3852003635838628,0.7470502443611622,2.2634730862351147e-06,1.2120126254695198,0.10907811661522084,0.23120412698481402,1.2120126254695198
0.09209404233843088,0.4116862565279007,0.04857345577329397,0.17251062020659447,0.40498510375618935,0.7621742701157928,1.4513477078424731e-07,1.2091699382340197,0.10834423044400206,0.26941718282144866,1.2091699382340197
0.05862604733556509,0.39911969285458326,0.3487036442384124,0.2024779375642538,0.4481558231636882,0.7668902212753892,3.277804640806343e-07,1.1993155678713232,0.12760474057543786,0.20141330312322422,1.1993155678713232
0.0959192281588912,0.3704589968547225,0.4238951625302434,0.2242497643455863,0.4250154625624418,0.7699280753731728,5.370813518434265e-07,1.1987611442010355,0.12453850640466331,0.19081458462832876,1.1987611442010355
0.038683170452713966,0.5479180589318275,0.16807952523231506,0.24205525312572718,0.3631183337420225,0.7783852117136121,1.5090882378533405e-06,1.1936199429439838,0.12801895823823237,0.17409541187286937,1.1936199429439838
0.06152260769158602,0.417270733974874,0.8752581868320704,0.26394859701395035,0.36923929769545794,0.7639696355909109,2.0879484154924674e-06,1.184158196880448,0.13678585146221914,0.24959218538891215,1.184158196880448
0.016847414895892143,0.4869708474725485,0.3098438074812293,0.27765738870948553,0.3247242271900177,0.7745445650070906,3.4726419220071954e-06,1.1796926527323865,0.14939367786125526,0.20748867814567143,1.1796926527323865
0.16937907319515944,0.465160358697176,0.1470828391611576,0.19649336207658052,0.351311176083982,0.837702882476151,1.0282086575170267e-06,1.178450758729361,0.13907426630397177,0.21278731394704825,1.178450758729361
0.036180708557367325,0.49791272543370724,0.5776815293356776,0.22926320414990187,0.3698033271357417,0.8546538567170501,8.924110341268503e-07,1.1708289608159996,0.1364925435331688,0.24835738623896653,1.1708289608159996
0.11899921577423811,0.40870638377964497,0.33237812854349613,0.1806541346013546,0.3361859107390046,0.7282099993899465,1.4944257970647226e-06,1.1668139464206801,0.13639626019574436,0.21495658962515402,1.1668139464206801
0.13325759582221508,0.43010926339775324,0.2682330096140504,0.10730633325874805,0.37367223110049963,0.7527941539883614,6.442106643610832e-07,1.1599165119753219,0.11872408673099935,0.3320325376564046,1.1599165119753219
0.010449244640767574,0.4103915384039283,0.23687601648271084,0.2430163063108921,0.32440529577434063,0.8713621338829398,2.6607412624836488e-06,1.1580544837478919,0.14983808165139656,0.21625225864417952,1.1580544837478919
0.171759438700974,0.5162325594574213,0.6142972623929381,0.2071957951411605,0.35818073339760303,0.7968355854973197,9.477910455635293e-08,1.1578815227088728,0.12441402887914606,0.2091606259361925,1.1578815227088728
0.11708569154143333,0.42218296602368355,0.8030170602723956,0.190930032171309,0.3238049875944853,0.7800842085853219,1.1034799567301573e-06,1.1554231546528373,0.14344858405939967,0.2311905689736358,1.1554231546528373
0.11127609200775623,0.4965226287022233,0.6374249774962664,0.1589208049699664,0.41421970073133707,0.7764714201912284,1.5363579054245495e-08,1.1545858594993847,0.1097890861726581,0.28894467518889855,1.1545858594993847
0.27714356407523155,0.49668094888329506,0.27124343533068895,0.22545075416564941,0.3809974966570735,0.730443456210196,1.0795836215935054e-07,1.1523957097854844,0.10889991856756137,0.17682918660784874,1.1523957097854844
0.2032768428325653,0.44555631186813116,0.8304189527407289,0.23675494641065598,0.34386235382407904,0.8078878996893764,1.1449681353070424e-06,1.1480316637998242,0.14655174151142591,0.21450758092355615,1.1480316637998242
0.20577931217849255,0.5048306295648217,0.42364474572241306,0.23383068479597569,0.3529262561351061,0.8256743708625436,7.914716631888903e-07,1.1480074555586057,0.14234258034788597,0.19010426046397952,1.1480074555586057
0.12773918360471725,0.3805676670745015,0.5425757924094796,0.2140472400933504,0.3292360622435808,0.8267934815958142,1.340214158098991e-06,1.1479897846176026,0.1430630247088086,0.22480626511288893,1.1479897846176026
0.1673837723210454,0.39106049481779337,0.2933954419568181,0.16410263534635305,0.3789239004254341,0.839950549416244,1.271687685166905e-06,1.14768472565716,0.1317467509675086,0.25467693120961726,1.14768472565716
0.04212239198386669,0.34399470314383507,0.25399838015437126,0.28946724347770214,0.37767442781478167,0.7547928979620337,4.25225805850271e-06,1.1435872612651776,0.15113155494666805,0.21860361040305382,1.1435872612651776
0.05349141452461481,0.3700757399201393,0.3604853115975857,0.16979362722486258,0.3454124368727207,0.8479965478181839,1.3708806425348113e-06,1.1401602714220131,0.1282725194372854,0.25170439818332596,1.1401602714220131
0.05676037911325693,0.4575882535427809,0.21863427571952343,0.17032401636242867,0.2903590388596058,0.770136303268373,2.692641904550193e-06,1.13715704122183,0.14645815799871423,0.24508715095144973,1.13715704122183
0.084370918571949,0.49549325834959745,0.9779012491926551,0.16690004896372557,0.3582620806992054,0.74879399407655,2.1682988130181317e-07,1.1363932246928485,0.12311473465091913,0.29294691051552013,1.1363932246928485
0.2496050102636218,0.3924505915492773,0.4837542735040188,0.21919773425906897,0.3344733137637377,0.7931320173665881,7.725884651089239e-07,1.136318479201382,0.14850697750526748,0.1827724394087581,1.136318479201382
0.024813666008412838,0.4183196546509862,0.7242602920159698,0.2559335306286812,0.43449653685092926,0.7300664000213146,3.048026932667903e-06,1.13335692978216,0.14008987346490537,0.2671973142608832,1.13335692978216
0.13113828748464584,0.5052448939532042,0.36229492258280516,0.1631415504962206,0.43347568064928055,0.8098627114668489,4.5082362760390456e-07,1.1314100339351592,0.13557782756753478,0.24378881544620426,1.1314100339351592
0.25609919987618923,0.3529179058969021,0.07174900453537703,0.21362024638801813,0.3895600764080882,0.7694532591849566,5.709787351425449e-07,1.1306833854981715,0.14180317524881714,0.1950543805951287,1.1306833854981715
0.269421455450356,0.4086091360077262,0.7003292189911008,0.24669586773961782,0.36552474182099104,0.7747113360092044,1.0952042471157584e-06,1.1299195274794975,0.13837720149432411,0.20977461717713342,1.1299195274794975
4.3973326683044434e-05,0.5527480635792017,0.4472459824755788,0.24953721556812525,0.42688080947846174,0.7429563393816352,2.3833007744393684e-06,1.129901660507805,0.11834980228485353,0.20882100858697092,1.129901660507805
0.19642339926213026,0.41925778426229954,0.11792169231921434,0.21091644186526537,0.4534667572006583,0.8136262567713857,2.3440628609881695e-06,1.1283420812035232,0.1500253774375478,0.21088578066288322,1.1283420812035232
0.2230651769787073,0.4446230074390769,0.03181967604905367,0.25487585738301277,0.33418382331728935,0.8215890470892191,3.153649192605435e-06,1.1276328284671615,0.16173643295081097,0.22706785501843277,1.1276328284671615
0.1297344621270895,0.4468510299921036,0.8920126780867577,0.18170249462127686,0.42441557813435793,0.8236990673467517,7.588430349819887e-07,1.1275193913223454,0.14548082469962656,0.2591693222336608,1.1275193913223454
0.04659336991608143,0.437506714835763,0.36593983601778746,0.08989519160240889,0.33317979983985424,0.7884098682552576,4.186687412805091e-06,1.1270150799402108,0.12879039263460393,0.34918654612661,1.1270150799402108
0.1782339084893465,0.38552544731646776,0.3372381301596761,0.29467388801276684,0.3506258884444833,0.8092447482049465,1.1269407959389267e-06,1.124431994172259,0.15863768644418738,0.2233679034563152,1.124431994172259
0.17244673892855644,0.44424426555633545,0.22231977060437202,0.3247145228087902,0.37958056293427944,0.8061506766825914,1.6205073760756661e-06,1.1231390195569846,0.15533054393427687,0.2586017506167061,1.1231390195569846
0.15214143227785826,0.4695950672030449,0.2509835259988904,0.24875894840806723,0.4701219666749239,0.8015259755775332,2.2021012588733064e-06,1.120251109811064,0.14894019302381087,0.2132083872747267,1.120251109811064
0.06607704423367977,0.4366610385477543,0.06691772397607565,0.3018299238756299,0.3727825256064534,0.8562247976660728,3.854520077409466e-06,1.119698604462128,0.15780854193222513,0.27710890397411314,1.119698604462128
0.06621571816504002,0.56257045827806,0.06470344308763742,0.22761013451963663,0.4415998738259077,0.7558325277641416,6.850256271130944e-08,1.118424543399152,0.12048468711618404,0.23085614623933007,1.118424543399152
0.050906261429190636,0.4436086043715477,0.6854910543188453,0.2080961326137185,0.3071344969794154,0.7226528031751513,1.8708472595673024e-06,1.1137783345931132,0.1509216820408248,0.2533652946988733,1.1137783345931132
0.012344942428171635,0.4766749609261751,0.3207878014072776,0.1502926256507635,0.42142623011022806,0.8687264481559396,1.197242543697394e-06,1.110480804143477,0.14431147148538556,0.2857413991790034,1.110480804143477
0.08855167496949434,0.4631731817498803,0.8575409976765513,0.2661418616771698,0.4511655392125249,0.7721251752227545,2.059293607447264e-06,1.1092546123475893,0.14467214677982793,0.2570816845108859,1.1092546123475893
0.15807374007999897,0.5022433213889599,0.022562554106116295,0.1712243277579546,0.37214839924126863,0.7115027634426951,1.0482997008958305e-06,1.1076140864709685,0.12523859707877708,0.28907711363669375,1.1076140864709685
0.07379172928631306,0.3580024866387248,0.6776378909125924,0.14698810316622257,0.3496728278696537,0.7566568087786436,2.387061478701278e-06,1.1073567783764882,0.1509082780379043,0.2952807190487697,1.1073567783764882
0.1578699005767703,0.3615336138755083,0.3050471004098654,0.19776350818574429,0.2962577482685447,0.7900748495012522,1.217146416734566e-06,1.1052823654552721,0.16336012453149795,0.1677460652342496,1.1052823654552721
0.14753684680908918,0.3268838953226805,0.17164405342191458,0.24712229147553444,0.4155561048537493,0.8164236657321453,3.287343065853123e-06,1.1052574370188848,0.14582663810644259,0.18992951048249423,1.1052574370188848
