x1,x2,x3,x4,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.954676540568471,0.9888115599751472,0.9742205962538719,0.9792178366333246,0.0022694404559631997,1.7900690324902513,0.011911390693213997,0.0608475642030845,6720.86124465438
0.9773365678265691,0.9928074479103088,0.9924876866862178,0.9278185004368424,0.007294431000368064,1.7860517408022707,0.022772599572158426,0.07400837603680728,6692.367528194112
0.9967933632433414,0.9524313760921359,0.979582279920578,0.9647503169253469,0.008116601117255824,1.7641937333814928,0.04422525077584883,0.07778538448445839,6539.214461784619
0.9884646432474256,0.9803555812686682,0.9663742249831557,0.9150811759755015,0.003537079536682964,1.743447387201833,0.040119240201237645,0.07960755739105664,6396.741701884565
0.936291447840631,0.9837992116808891,0.9698055200278759,0.9489285638555884,0.0006862744374209849,1.7370525625157902,0.026914659228332076,0.061591704541549754,6353.384055836679
0.9506083074957132,0.9763635080307722,0.9377653710544109,0.9898875206708908,0.0006282485576180648,1.7296690793237222,0.026898963796474943,0.07955999838296268,6303.646250448716
0.991138850338757,0.9641228877007961,0.9216556381434202,0.9975003320723772,0.0022361683146742395,1.7268966274235675,0.027257119517058268,0.10949843822065428,6285.058905611706
0.9690461121499538,0.9648856343701482,0.9519352205097675,0.9423619275912642,0.0008123285395845254,1.712567976079012,0.03961388737477623,0.07522409798276572,6189.762234511178
0.8944204309955239,0.9576726062223315,0.983982939273119,0.9950426891446114,0.0015725360067641184,1.7003574292381223,0.04809280482861311,0.0633206146086343,6109.556297171317
0.9084237655624747,0.9962534736841917,0.9421814605593681,0.957698498852551,0.0005175055598238364,1.6911180251328657,0.03738132288358692,0.06840270068443992,6049.472602176586
0.9927488099783659,0.9076405223459005,0.9847099157050252,0.9918596940115094,0.0071639252069651835,1.6848275635579426,0.08696184131689072,0.11441890518316554,6008.861631705592
0.9263661410659552,0.9954839339479804,0.9118855316191912,0.981585830450058,0.001157378575178947,1.6793902583607032,0.04868529816208019,0.11556225683300292,5973.950248783402
0.971036022529006,0.9986327225342393,0.978428041562438,0.8388780318200588,0.00454092724506054,1.6750009916123798,0.07395512572204535,0.1150982691859327,5945.896902330468
0.9730600919574499,0.923997238278389,0.9585277820006013,0.9772609313949943,0.0013345314722185311,1.6699187154079744,0.06583713283440205,0.08958156731522408,5913.557362497446
0.9167428594082594,0.9614319829270244,0.9866242101415992,0.9123626006767154,0.0013478931260698054,1.6638340480963734,0.056446331340358265,0.07874081222767833,5875.040240709411
0.9712546877563,0.9811235731467605,0.9342015059664845,0.8911179061979055,0.0016373766601863403,1.6602528422538592,0.06470600470550687,0.10211176092091404,5852.472289653093
0.8395652789622545,0.9958032472059131,0.9555099299177527,0.9992598555982113,0.0010843010836122232,1.657154212140785,0.014301128679992241,0.06527800079273563,5833.006000705593
0.9646483389660716,0.9692465206608176,0.9075163211673498,0.9493987457826734,0.0007029977924973751,1.6509055411755482,0.05428587616319181,0.12742669258833586,5793.920604790075
0.9984528906643391,0.9999216953292489,0.8996613705530763,0.8902442716062069,0.005474669426807874,1.6472855771147186,0.08942184268979725,0.150893047510849,5771.381342507054
0.8731142478063703,0.9734899001196027,0.9789812564849854,0.9341388838365674,0.00048189830576176825,1.6468051837262903,0.047472910572043635,0.06721902087821711,5768.395922589432
0.9619819996878505,0.9532603370025754,0.9561643591150641,0.8987603075802326,0.000714134694796439,1.6462717030489302,0.0626345454171538,0.08999806591986935,5765.082150016147
0.9279951211065054,0.9489801125600934,0.9605182511731982,0.9310279795899987,0.00022602574195926663,1.6422765873114238,0.05640643645805341,0.07314953602565952,5740.318146104415
0.8824443742632866,0.9719259589910507,0.9968265062198043,0.8975752107799053,0.001881888274778973,1.6363110004757744,0.0630566174670368,0.08405248437648037,5703.510468104662
0.8196333888918161,0.9774896176531911,0.991877387277782,0.9688758607953787,0.0012542610588751754,1.6319193370598315,0.0476524038245235,0.07839915679502388,5676.543686911637
0.8982188953086734,0.9321844484657049,0.9891106570139527,0.9596019983291626,0.0011130167352407727,1.6311956368209573,0.07113037308360623,0.08055753574007005,5672.110364305552
0.8539281748235226,0.9562460016459227,0.9932985184714198,0.9545876244083047,0.0011611287119058433,1.6276181430859689,0.05957081151455889,0.07413342935937754,5650.238554288214
0.9660246009007096,0.935569129884243,0.945666940882802,0.9258768521249294,0.0005479324731775015,1.6273617932722046,0.06680624655368113,0.08967099305185439,5648.674082093281
0.9870962044224143,0.9271456012502313,0.9262930629774928,0.954334894195199,0.0008197871915694051,1.624217484741012,0.06840702129739214,0.10745830750542255,5629.514912370366
0.9017544686794281,0.9843764062970877,0.9620345113798976,0.8828161265701056,0.0004188805118892071,1.6229939583875903,0.061986742560586755,0.08441207780880504,5622.074669862964
0.9432800812646747,0.9408098934218287,0.9909791154786944,0.8821166884154081,0.0018225592986253628,1.6220913148342888,0.0776064240893138,0.10313286924789757,5616.591105583502
0.976612932048738,0.9790678005665541,0.919162429869175,0.8726422218605876,0.0016870749522516445,1.6170623117565461,0.07996350890669346,0.1260357742353523,5586.1235335241845
0.9987096469849348,0.982274099253118,0.9494268763810396,0.8165276106446981,0.003629578953752008,1.6161011765214144,0.09396743781546053,0.13590449272619892,5580.316722816299
0.9839496770873666,0.9739240258932114,0.8693693215027452,0.9593995725736022,0.0015947014269284377,1.6133184136244023,0.07463536927451614,0.19762834128808676,5563.533385811926
0.9586905315518379,0.9010531203821301,0.9988794373348355,0.9442959446460009,0.0030883549462334737,1.6129106122536963,0.09672837365880804,0.12287958176724909,5561.077485862458
0.9528247509151697,0.9603673107922077,0.9239000426605344,0.9080758551135659,0.0004694181869561944,1.611889323285787,0.06585064414967187,0.10574096823339764,5554.931040271676
0.9445428801700473,0.9880484575405717,0.8794724959880114,0.9562460323795676,0.0011432384448298851,1.6113735297675347,0.07219346890590102,0.17572666137319856,5551.829031355602
0.8884468609467149,0.9914918458089232,0.9297560239210725,0.9233810780569911,0.00018610459109386933,1.611143919193688,0.057409985844143765,0.08282214406422914,5550.4486166341685
0.8897401476278901,0.9452245505526662,0.9475354552268982,0.9745540488511324,4.4731106034052526e-05,1.609734524975089,0.05359453070124411,0.06433629041053122,5541.9817714920055
0.8877060590311885,0.9741042936220765,0.9818408060818911,0.8691756511107087,0.0008460623833053685,1.599723304519797,0.07079249952604283,0.09693763288763449,5482.155845880577
0.9392679343000054,0.919208599254489,0.9819466974586248,0.9170075710862875,0.0009398971323683221,1.598482936927188,0.083125716081645,0.10237974675221807,5474.7819252930485
0.8576980736106634,0.9346486506983638,0.9710823725908995,0.9972647959366441,0.00015708883028552414,1.597801081561022,0.0660694626701429,0.07298420597897484,5470.731919299345
0.9786067577078938,0.9453271422535181,0.884864741936326,0.9711217507719994,0.0007784652853709266,1.596845787565243,0.0655061820758478,0.16555973850134528,5465.062051594895
0.9565901979804039,0.959077563136816,0.9401665423065424,0.864502982236445,0.0006557912116597192,1.5897013579308976,0.07865369569740636,0.11046897424324813,5422.816154429982
0.9526008367538452,0.9427213165909052,0.9759693425148726,0.8538713855668902,0.0009798143264650617,1.587586695999828,0.08479250748566247,0.11739339439885889,5410.365082436077
0.9903975864872336,0.9467210192233324,0.994812567718327,0.8036627098917961,0.0035576897300683085,1.5823131160619566,0.10320521300602614,0.149244677643787,5379.4196672005455
0.8466007830575109,0.991799714975059,0.9527800865471363,0.9097437998279929,0.00011815297412541375,1.582143322602991,0.05563241143190509,0.06925843364823714,5378.425808202695
0.7891556760296226,0.9873695792630315,0.9874270549044013,0.938640701584518,0.0006859872100931194,1.5797965193791008,0.055876843988903566,0.08689025485075108,5364.705038750007
0.9877108419314027,0.9902821537107229,0.8436449589207768,0.9467232348397374,0.003656011652562401,1.578250411790089,0.09935538578478503,0.23936884319024462,5355.681748640913
