x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.9335762364789844,0.77960782404989,0.5190559951588511,3.293107866229646e-06,-0.06107248997826356,0.04849052797452594,0.01994617761237916,-0.06107248997826356
0.976537961512804,0.7753444155678153,0.5214082095772028,3.2844329371179436e-06,-0.06108387866127329,0.04835886561695379,0.01983222922753228,-0.06108387866127329
0.8274265993386507,0.7740993341431022,0.5174514381214976,3.272415273668044e-06,-0.060455232989204785,0.04856527585911137,0.020272882345351476,-0.060455232989204785
0.8917010296136141,0.782506256364286,0.5210137777030468,3.27143075255868e-06,-0.06114677624327536,0.04819769339815476,0.019893312477052432,-0.06114677624327536
0.8063179440796375,0.7813408067449927,0.5172972725704312,3.2702256548120362e-06,-0.06074728598945338,0.04849567121309259,0.020220326249866347,-0.06074728598945338
0.11775155924260616,0.7802487881854177,0.5196852758526802,3.267956199342893e-06,-0.06211033885704567,0.04945845598811628,0.020698990617938944,-0.06211033885704567
0.5593124451115727,0.7772772489115596,0.5198830086737871,3.265444708978399e-06,-0.0606790375353474,0.048532130133609346,0.02029530181621156,-0.0606790375353474
0.035709925927221775,0.7747646616771817,0.5178489992395043,3.264957965717881e-06,-0.06193199897955792,0.04981443680449511,0.020891015466484742,-0.06193199897955792
0.4998352974653244,0.776636534370482,0.5194978201761842,3.2639260995736667e-06,-0.06077567780597815,0.048690204565096484,0.020298562409897143,-0.06077567780597815
0.5944771636277437,0.7776372535154223,0.5177739365026355,3.2638310135569756e-06,-0.060529533748485145,0.04860671777445903,0.02040715471135821,-0.060529533748485145
0.6953731365501881,0.7783905966207385,0.5214904267340899,3.2618285799399947e-06,-0.060674538503837076,0.04819040374761767,0.02022732996824233,-0.060674538503837076
0.9215483805164695,0.7726984033361077,0.5220732800662518,3.2606989388311563e-06,-0.06080927003080143,0.0481940378303398,0.019910796064831603,-0.06080927003080143
0.7569393301382661,0.7718538651242852,0.5182214127853513,3.258140014501011e-06,-0.060239516512826566,0.04848597731504409,0.020372793348415404,-0.060239516512826566
0.4099966725334525,0.7782172271981835,0.5210890471935272,3.2572877868861833e-06,-0.06120878269039004,0.04874978886890322,0.020243990993430692,-0.06120878269039004
0.26113630179315805,0.7790313670411706,0.5172523939982057,3.2542664715412557e-06,-0.061549697640575364,0.049237388696998945,0.020658683850963117,-0.061549697640575364
0.08051548805087805,0.7830862300470471,0.517759925685823,3.2538679879213807e-06,-0.06218593857917369,0.04963839081179607,0.020757462103165605,-0.06218593857917369
0.9502903642132878,0.7880065506324172,0.519454007036984,3.253635768912989e-06,-0.061424488188908624,0.04829015106183733,0.01972018753034499,-0.061424488188908624
0.6445812685415149,0.7760622082278132,0.5160482628270984,3.250192024998943e-06,-0.060301518783034774,0.04862208767218026,0.02051621545728187,-0.060301518783034774
0.13684223499149084,0.7734583066776395,0.5219335630536079,3.2497354750298596e-06,-0.06186775644851721,0.049238672624398135,0.020643736386373755,-0.06186775644851721
0.1918475516140461,0.7722505135461688,0.5205217730253935,3.2496232832971528e-06,-0.06159940087820328,0.04918763807527251,0.020655919393694405,-0.06159940087820328
0.2448877776041627,0.7819815771654248,0.5215965937823057,3.2488081931844436e-06,-0.061931890385051175,0.04899488679634098,0.020435656593027537,-0.061931890385051175
0.5726314289495349,0.7845006315037608,0.519731942564249,3.2469965964958026e-06,-0.06094413818512999,0.04844174913559522,0.02018675366896785,-0.06094413818512999
0.8772753113880754,0.7758418284356594,0.5234648389741778,3.246491351516489e-06,-0.060896411365847544,0.047964553775046624,0.019914342732335596,-0.060896411365847544
0.10621197707951069,0.7730342550203204,0.5167900687083602,3.244253257989182e-06,-0.06163999919236265,0.04957377226484575,0.02093162976194971,-0.06163999919236265
0.7688372554257512,0.7803311264142394,0.5231386516243219,3.242253615542265e-06,-0.06087295464480668,0.047939122384790284,0.020056466584514016,-0.06087295464480668
0.7152058631181717,0.7700107069686055,0.5186485769227147,3.2419053502851583e-06,-0.06010559599125388,0.04843864195283364,0.02040859448275052,-0.06010559599125388
0.014100536704063416,0.7873658360913396,0.5197784136980772,3.241385752854698e-06,-0.06253599081728825,0.04974999262278903,0.02056342078489355,-0.06253599081728825
0.3840000834316015,0.7851415956392884,0.5191634735092521,3.2403324485137095e-06,-0.06147579683539983,0.04886890321341162,0.020264217717311815,-0.06147579683539983
0.7216133894398808,0.7832441059872508,0.5156493009999394,3.2391590651718985e-06,-0.060611130172944366,0.04852203589684252,0.020368569190845537,-0.060611130172944366
0.8537776824086905,0.7818809561431408,0.5144212665036321,3.2389441547895553e-06,-0.060711524064041615,0.048638693248527494,0.020234275168562944,-0.060711524064041615
0.9889830341562629,0.7839849703013897,0.5238628508523107,3.2345514291686873e-06,-0.06153991164588696,0.04792063707531755,0.019599377271366583,-0.06153991164588696
0.695201032795012,0.7754007279872894,0.5147586790844798,3.2342665556367363e-06,-0.06018165537774081,0.0486315448142274,0.02056254580414833,-0.06018165537774081
0.20325718820095062,0.7809108169749379,0.5157265970483422,3.234192103006533e-06,-0.061698545156646294,0.04936160552530926,0.0207948608290644,-0.061698545156646294
0.2804807545617223,0.7703462457284331,0.5202163215726614,3.233879219342239e-06,-0.06120793805699318,0.04901365541813425,0.020524103404898953,-0.06120793805699318
0.521839577704668,0.7860956741496921,0.5179290594533086,3.233040675822255e-06,-0.06101965310285026,0.04863872436419696,0.020216622077058523,-0.06101965310285026
0.33534874580800533,0.7754822904244065,0.5232162177562714,3.2325296901729322e-06,-0.061423883953324036,0.04868897800836733,0.02026364059793935,-0.061423883953324036
0.45821250323206186,0.7855159202590585,0.5214269813150167,3.2298901407916374e-06,-0.061340227367790164,0.04852562041328736,0.020079029551436745,-0.061340227367790164
