x1,x2,x3,x4,x5,x6,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.002481590025126934,0.36475198715925217,0.5038414150476456,0.3391711665317416,0.33555208798497915,0.7717948192730546,0.014272331060037646,1.3152915963495229,0.16084330570826133,0.3038339495064127,1.3152915963495229
0.012409824877977371,0.35090204887092113,0.09570296201854944,0.2814403157681227,0.3166823536157608,0.7199130849912763,0.013493145057822778,1.2889134136495115,0.16225647119716766,0.2883345551000583,1.2889134136495115
0.04414823651313782,0.2933385828509927,0.18644378054887056,0.3216135911643505,0.3447557780891657,0.7512106010690331,0.010468358228685184,1.2486368675365491,0.17666440448841442,0.2505454289971674,1.2486368675365491
0.03076104912906885,0.469219833612442,0.8431063573807478,0.3507556263357401,0.34310180600732565,0.7326800990849733,0.00995139387591499,1.2726631904697199,0.15856544088385066,0.3420795249627365,1.2726631904697199
0.0805891789495945,0.3796141538769007,0.1786993546411395,0.2605217909440398,0.31014439184218645,0.7227298058569431,0.009297475747914914,1.3148695835881694,0.14722735167857845,0.23597278528113172,1.3148695835881694
0.07136179506778717,0.3779030665755272,0.8727618148550391,0.37877038586884737,0.33029983937740326,0.7819546805694699,0.009185301901329128,1.2219870747028034,0.18614275564761706,0.3206282732302599,1.2219870747028034
0.0476089958101511,0.4312527561560273,0.47102109622210264,0.3644667686894536,0.35331457294523716,0.7433454189449549,0.008822817233895835,1.2932447269175122,0.15353210944549503,0.2885478501940413,1.2932447269175122
0.034220038913190365,0.3112321710214019,0.7158047296106815,0.29899356607347727,0.3621415914967656,0.740588647313416,0.008312293450398613,1.2002662126351258,0.1816163843298665,0.3214364832595762,1.2002662126351258
0.0510460464283824,0.3970492361113429,0.18109511025249958,0.43019890040159225,0.33359314501285553,0.8146382225677371,0.007418330613335771,1.2151544882860408,0.18693399410997677,0.2813093390152465,1.2151544882860408
0.13571053370833397,0.33209087885916233,0.21383804734796286,0.36789644975215197,0.32278948556631804,0.7858496932312846,0.006994135384527486,1.231214864698155,0.18103261722484842,0.23599502109590087,1.231214864698155
0.02805220987647772,0.24789780657738447,0.6843466758728027,0.393159918487072,0.3230511909350753,0.7646552780643106,0.006814511288172962,1.072597431390494,0.2282298000184693,0.31732462235584113,1.072597431390494
0.14964785519987345,0.4562009312212467,0.9729649499058723,0.3121500099077821,0.32967815920710564,0.7927498258650303,0.006686091396653054,1.2702254876083934,0.14772500145138084,0.3195212565059075,1.2702254876083934
0.04212239198386669,0.34399470314383507,0.25399838015437126,0.28946724347770214,0.37767442781478167,0.7547928979620337,0.006617683615966203,1.312795319543425,0.13819900212564074,0.193855405246711,1.312795319543425
0.0070166392251849174,0.24569885525852442,0.3667481429874897,0.27686632610857487,0.2865049336105585,0.6988915354013443,0.0065613079670764855,1.0896307626179365,0.21070559368434952,0.27969090620847153,1.0896307626179365
0.14747202955186367,0.4394111651927233,0.3811038816347718,0.31723804399371147,0.31471897196024656,0.7154811695218086,0.006534886770500164,1.2876955023977834,0.1481557744954385,0.2614080553184533,1.2876955023977834
0.09055462013930082,0.39689166471362114,0.7079315576702356,0.36105521209537983,0.2951847855001688,0.7689926102757454,0.006481283582526657,1.2101052696220453,0.18001454807068076,0.3198523887255305,1.2101052696220453
