x1,x2,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.45933901984244585,0.03974090237170458,0.05704315941301835,-0.07308380424362125,0.34271192398328876,0.0762926158842196,-5.8901127396851475e-05
0.45853248704224825,0.04075831267982721,0.05704041748975447,-0.073049297179597,0.34267094892361355,0.07614640036730487,-5.887326732791453e-05
0.46202143002301455,0.04080267250537872,0.05703153317302405,-0.07310291563518656,0.34268288421977616,0.07632471686665905,-5.891655744698327e-05
0.45587535109370947,0.03910827822983265,0.05703116000044758,-0.07299770747010334,0.3426137881612319,0.07616157535219188,-5.883161532441427e-05
0.45412256475538015,0.040044231340289116,0.057030990794035875,-0.0729363048586778,0.3425622264879991,0.07595472999984486,-5.878204087860371e-05
0.460189581848681,0.04127991944551468,0.057029831633659656,-0.07306070806339329,0.3426421980296233,0.07618417665182911,-5.8882480158690636e-05
0.46365870255976915,0.03981577977538109,0.057025139948231995,-0.0731326919576901,0.342691791384407,0.07649879118829017,-5.8940598133239954e-05
0.4560950770974159,0.03866428416222334,0.057022357013542954,-0.07299690856709949,0.3425875827647891,0.0762206506051461,-5.88309703150217e-05
0.45163140818476677,0.04020932409912348,0.057011572736246935,-0.07282713627165217,0.34241844084211037,0.07576758705563924,-5.8693902304716636e-05
0.46047445572912693,0.03824726864695549,0.057011306133592045,-0.07307912031006909,0.34261527345570536,0.07650098707168793,-5.8897345711643424e-05
0.45675652008503675,0.04196403082460165,0.05700985045579363,-0.0729471346225275,0.34248875151377944,0.0759212581935447,-5.879078445709174e-05
0.46453236136585474,0.04120602551847696,0.05700752100867454,-0.0731040994124122,0.3426060817263437,0.07640496489216313,-5.8917513199231794e-05
0.45794125739485025,0.04226711764931679,0.0570008108559771,-0.07295778802192153,0.34246540904131206,0.07596083203368292,-5.879938565171778e-05
0.4639404211193323,0.038448032923042774,0.05699890001863594,-0.07311546273425262,0.3426030417649104,0.07664448735624241,-5.892668766646839e-05
0.46637032087892294,0.0404891362413764,0.056997928758661616,-0.07312571941676917,0.3425982838578701,0.07655462770521781,-5.8934968666801504e-05
0.46140722278505564,0.04222374130040407,0.056997588872799085,-0.07302464661751626,0.3425058482027773,0.07615482210241584,-5.8853365174631176e-05
0.45085542276501656,0.03919209260493517,0.0569974198587245,-0.07279608813827536,0.3423568009916547,0.07582113174070848,-5.8668835348005335e-05
