x1,x2,x3,x4,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.4008294139057398,0.41553773917257786,0.4019244071096182,0.38182740565389395,0.012013110104481767,0.3739199605993032,0.4088111531099927,0.378358469513218,0.3739199605993032
0.3945583803579211,0.42094971518963575,0.3840694958344102,0.3544116308912635,0.02215548081591498,0.2940335386386494,0.5330632892599614,0.4346779313069878,0.2940335386386494
0.37611951120197773,0.42631224263459444,0.41099624522030354,0.402409958653152,0.013298672557054976,0.28807661753122177,0.41089640552686857,0.41946683851475897,0.28807661753122177
0.3705530920997262,0.39789624884724617,0.38136668130755424,0.4178269300609827,0.016930361052718043,0.18351520556129045,0.4501890613167192,0.3639900942084071,0.18351520556129045
0.38995890598744154,0.42384712025523186,0.42776350397616625,0.3593997014686465,0.012528961115749682,0.17645462220103084,0.47262164398888795,0.49627833742717253,0.17645462220103084
0.33803206495940685,0.395781128667295,0.37429126910865307,0.4012463269755244,0.028339010076399593,0.07803398109046138,0.6151040010360931,0.47599496239391087,0.07803398109046138
0.4051801133900881,0.3785434337332845,0.37161992490291595,0.3695094082504511,0.01713998741060179,0.05504323991042801,0.5548037582352606,0.5412757128358614,0.05504323991042801
0.3911879537627101,0.380062747746706,0.3577365716919303,0.39694044180214405,0.017724453750445634,0.05233023483464447,0.34397305653191723,0.490301856966259,0.05233023483464447
0.3864972097799182,0.3985848529264331,0.32920979987829924,0.3873103614896536,0.027383602016863073,0.05174198477353336,0.5960738468820848,0.45602104522782466,0.05174198477353336
0.3288784986361861,0.4315575221553445,0.385278127156198,0.3851704057306051,0.031212026572859007,0.04502376043819691,0.5638935960934722,0.61382013234507,0.04502376043819691
0.44056370109319687,0.39684993121773005,0.37638707365840673,0.36791905108839273,0.025289561188535,0.007834002541472014,0.6882725576466516,0.409730501914068,0.007834002541472014
0.43563477881252766,0.4384800335392356,0.3675327030941844,0.38941353652626276,0.025705310959152225,-0.007494825840991481,0.6198238872981111,0.3860721828433875,-0.007494825840991481
0.40668558795005083,0.42846123687922955,0.3409384787082672,0.4191125724464655,0.029029678655997194,-0.0244141739945689,0.6136959869599409,0.39087790726977617,-0.0244141739945689
0.3424744065850973,0.43691252917051315,0.3987952545285225,0.3500871490687132,0.023093696650735775,-0.025938761491082082,0.6526181502565075,0.626855127189636,-0.025938761491082082
0.332340388558805,0.3943192567676306,0.3570466646924615,0.366178329102695,0.042938167483016904,-0.04157754924472577,0.78892636397698,0.5626016187334253,-0.04157754924472577
0.42706409469246864,0.41916193813085556,0.35990635585039854,0.33966211043298244,0.03383720035386404,-0.05538489868797047,0.7774519955454506,0.432615024835173,-0.05538489868797047
0.4229718130081892,0.4023379562422633,0.4410769212990999,0.37356177903711796,0.019054410768790424,-0.05860955963201848,0.6521882126547937,0.4754065841785726,-0.05860955963201848
0.36091161519289017,0.43347000516951084,0.3625662373378873,0.43292474653571844,0.022837438797489906,-0.05902227426626592,0.5549186030380242,0.4759563483241015,-0.05902227426626592
0.3182674031704664,0.408616847358644,0.41316189989447594,0.37164936400949955,0.034685466035473685,-0.07186340579184215,0.7348300527142204,0.6110988662170876,-0.07186340579184215
0.32380667235702276,0.41102500073611736,0.427522542886436,0.3911381382495165,0.029691635872501215,-0.07763763572885088,0.6946485905483136,0.5717778773236432,-0.07763763572885088
0.3651013243943453,0.387791589833796,0.43789079412817955,0.40431987028568983,0.02104803415803902,-0.07880098673415255,0.6173287821696463,0.4949787355127189,-0.07880098673415255
0.3577275350689888,0.38765093870460987,0.4170581763610244,0.34094775281846523,0.020478797932614205,-0.08454036521635595,0.704125787541908,0.5728994704659376,-0.08454036521635595
0.4236021898686886,0.38193732406944036,0.39801299292594194,0.41337987314909697,0.017640058120545546,-0.11151143114694363,0.6025697816637766,0.46205467141357587,-0.11151143114694363
0.4055189760401845,0.44063306227326393,0.37655912432819605,0.4374730512499809,0.022608831133557668,-0.11270965501037665,0.5476518696429455,0.3981604299702166,-0.11270965501037665
0.3542659133672714,0.4129257844761014,0.32425953540951014,0.4079438401386142,0.04048365471943151,-0.11493168385046681,0.7367597000655048,0.5365380459881764,-0.11493168385046681
0.39180099591612816,0.4430946232751012,0.3938108514994383,0.3319694548845291,0.020286280823582702,-0.11505989627509788,0.7240320585208514,0.5452293178546831,-0.11505989627509788
