x1,x2,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.7068924941122532,0.12422329653054476,0.018518001523035746,0.7110228656666249,0.03156722754095863,0.10709356327362753,0.7110228656666249
0.7065854957327247,0.12649833876639605,0.021718643396184054,0.7100487377042677,0.04511425106283347,0.10479358081225672,0.7100487377042677
0.708127954043448,0.12489827908575535,0.02138452385212237,0.7046249154696868,0.0407018555322658,0.10820531660092636,0.7046249154696868
0.7083129156380892,0.12631973810493946,0.023307714970531527,0.7023087834607864,0.04807887728788225,0.10720090819774347,0.7023087834607864
0.7053091069683433,0.12722861301153898,0.021537558661200197,0.7017399848254184,0.0536115110375829,0.09773334929622397,0.7017399848254184
0.707978518679738,0.1275368668138981,0.023918115901073702,0.7012038188908505,0.05403097267095562,0.1045340529014462,0.7012038188908505
0.7047882722690701,0.1255031507462263,0.019931474597120243,0.7004202766411717,0.045419449245403136,0.09867738069943759,0.7004202766411717
0.7049732487648726,0.12328824959695339,0.011483959937934132,0.6972321872843442,0.028887224350431104,0.09625484443136705,0.6972321872843442
0.7054902501404285,0.12202674429863691,0.0033413415564987003,0.692323165149704,0.017783019628902233,0.09275973807831722,0.692323165149704
0.7071441169828176,0.1303031211718917,0.021010801461009178,0.68932862718479,0.06804599767071223,0.09464993910439584,0.68932862718479
0.7059069974347949,0.13061188906431198,0.018030842546076134,0.686284099675165,0.06916907135279333,0.08933341126632077,0.686284099675165
0.7091168127954006,0.12929171696305275,0.021353812698507182,0.682977236540736,0.06323236153993234,0.09939069021029577,0.682977236540736
0.7064776672050357,0.13134741596877575,0.017716029348287227,0.6825394608925898,0.0716842725897105,0.08975221737162,0.6825394608925898
0.7076753312721848,0.121237363666296,0.006871515518844585,0.680963110652195,0.025621383909272807,0.09502205451653216,0.680963110652195
0.7097452208399773,0.12848717626184225,0.019719458708858204,0.6803427352931938,0.05764079076258361,0.10071804988089461,0.6803427352931938
0.7073252769187093,0.1209203889593482,0.005641900890251769,0.678793045237132,0.024462371401113216,0.09314337059714148,0.678793045237132
0.7040039459243417,0.12959381472319365,0.02123561258129025,0.6767166292814679,0.07168562589629791,0.0858809948565297,0.6767166292814679
0.7103914394974709,0.12531596515327692,0.014700079755832339,0.6765698454811215,0.04407265710852703,0.1016190409738401,0.6765698454811215
0.7100844262167811,0.12395655456930399,0.013118526331793107,0.6759013482118417,0.041355906571628076,0.10069545592425976,0.6759013482118417
0.7086572553962469,0.13152644131332636,0.02055141304688779,0.6728278866591644,0.07526171891749826,0.09340245104671041,0.6728278866591644
0.7031390266492963,0.12818559259176254,0.021161622872062105,0.672234949565098,0.06504141226415946,0.09028907772244321,0.672234949565098
0.7034422289580107,0.12304577231407166,0.01089707646454955,0.6715872971982102,0.03433028608276265,0.09018967834399845,0.6715872971982102
0.7095640627667308,0.12224781420081854,0.009942187052413598,0.6695864452819031,0.036479359462184446,0.09686332462329328,0.6695864452819031
