x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.7640050277113914,0.564831311814487,0.4868662962689996,0.005156544450472132,-0.03635252267204929,0.03359485398220254,0.022273344281360515,-0.03635252267204929
0.7355837188661098,0.5798561442643404,0.4871760895475745,0.005148306985171179,-0.034272708444582654,0.03187796513468287,0.02160048500763662,-0.034272708444582654
0.7714061597362161,0.5743261929601431,0.48294614162296057,0.0051304898286257,-0.03489933797764965,0.03203397917758295,0.021702040285195505,-0.03489933797764965
0.7627830496057868,0.5621179016306996,0.49098419304937124,0.005117990441642668,-0.03688520976865894,0.03414593888756413,0.02255053460898983,-0.03688520976865894
0.7080788919702172,0.5629818504676223,0.48753801826387644,0.0051129809029622055,-0.036633132908586136,0.03372747831803594,0.022423803819689465,-0.036633132908586136
0.7754149101674557,0.5732913138344884,0.49177597276866436,0.005112826163294142,-0.03534471031590725,0.032970491757627174,0.02171788509430136,-0.03534471031590725
0.791477863676846,0.5818814765661955,0.48772608395665884,0.005110081667152175,-0.03412968141879951,0.03168672185404012,0.021611232685580392,-0.03412968141879951
0.7311925766989589,0.5667479746043682,0.49289479944854975,0.005097395197027728,-0.036280300069323757,0.03372209865225986,0.022116290519564322,-0.036280300069323757
0.818377080373466,0.5748844342306256,0.48631090577691793,0.005093470247984755,-0.035066332432262086,0.032342179904234894,0.021700457222985043,-0.035066332432262086
0.7290075020864606,0.5934859355911613,0.4832542398944497,0.005093144859044583,-0.03275053441075986,0.030303252334817156,0.02195596370022178,-0.03275053441075986
0.6887346850708127,0.5713561037555337,0.49037218652665615,0.005090916945224611,-0.035577139191019645,0.03301512893500415,0.021793469927975647,-0.035577139191019645
0.7018376663327217,0.5761770252138376,0.48361707385629416,0.0050905545885026994,-0.03461392632790309,0.031712284670387475,0.021643334517561542,-0.03461392632790309
0.7986031584441662,0.5914600668475032,0.48380299750715494,0.005090499061317818,-0.033048202301298915,0.03066127729266524,0.021892459804265355,-0.033048202301298915
0.7240517660975456,0.5865861810743809,0.49197106063365936,0.005088033768181906,-0.03362873565188576,0.03155898106917517,0.021763537952988316,-0.03362873565188576
