x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.9240144798532128,0.5810392126441002,0.3887099474668503,0.005934000072960385,-0.03712953333343444,0.03581409448207022,0.027333389625185896,-0.03712953333343444
0.94664740934968,0.5557669578120112,0.3884749645367265,0.005902591021171027,-0.03841845657643208,0.03671175210712649,0.02778595679771285,-0.03841845657643208
0.9559396924450994,0.5540998112410307,0.39236491080373526,0.005881091139254971,-0.037818012342957875,0.03593195504862205,0.02852283909350944,-0.037818012342957875
0.8463635491207242,0.5681021707132459,0.3883942421525717,0.005856547696846599,-0.0371846003775067,0.03556434755023624,0.0273255358761918,-0.0371846003775067
0.8682290725409985,0.5739883556962013,0.39228538423776627,0.005853472257875502,-0.03633242661180259,0.034673631721122554,0.027908225978938012,-0.03633242661180259
0.8772570416331291,0.5724475039169192,0.38569478038698435,0.005838979463821839,-0.0377669740869109,0.0361797338046398,0.026753710093374558,-0.0377669740869109
0.9155767038464546,0.5903509901836514,0.3926296513527632,0.005828278429376595,-0.03596516806929826,0.03433885929658453,0.028011956113495457,-0.03596516806929826
0.9536221055313945,0.5968570988625288,0.3862013155594468,0.005793150286925997,-0.03732325415855042,0.03574890859356103,0.027013625937902068,-0.03732325415855042
0.8751683440059423,0.5296816332265735,0.3908837204799056,0.005783210117086819,-0.038593902893071796,0.03596807952362622,0.02994587614377719,-0.038593902893071796
0.9396522920578718,0.4993724161759019,0.3895906303077936,0.0057825295828713786,-0.0409309304432889,0.03711090481645251,0.034492353786407845,-0.0409309304432889
0.9591108560562134,0.632354655303061,0.38924240600317717,0.005757695021802699,-0.038367426961903955,0.03597585717313427,0.027537249695382453,-0.038367426961903955
0.9697156194597483,0.6210741670802236,0.39014509320259094,0.005757627567622406,-0.03756347130441225,0.035583153481014054,0.027385114956680497,-0.03756347130441225
0.9713083989918232,0.5465762140229344,0.3957002591341734,0.005752923753921679,-0.03767602976249993,0.035208035079946624,0.029363378222694705,-0.03767602976249993
0.9932956965640187,0.5330148488283157,0.3839951753616333,0.005751241941970473,-0.040602786969507865,0.03802197661832799,0.028458281152505427,-0.040602786969507865
0.9019166817888618,0.5157311763614416,0.3869921052828431,0.005742155718948652,-0.0402486993241439,0.037101327379337364,0.03107677042204268,-0.0402486993241439
0.96243332978338,0.4854905940592289,0.3935113288462162,0.0057369268892607074,-0.04133447907071467,0.03647965988407073,0.038335242150648506,-0.04133447907071467
0.7360654836520553,0.5717020398005843,0.39008114486932755,0.005733390481694637,-0.035934172093864916,0.03397240413445291,0.027579885577579663,-0.035934172093864916
0.9995192568749189,0.6927790408954024,0.38755744881927967,0.005715889850424938,-0.040765136979694805,0.03725440307979321,0.027764523916020672,-0.040765136979694805
