x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.5435446677729487,0.9991622669622302,0.39810713566839695,0.011125508640242926,-0.06739672692960877,0.05526296091245032,0.026145361536771824,-0.06739672692960877
0.4868131885305047,0.9785774638876319,0.4007770558819175,0.011120486766583448,-0.06721526189403323,0.05520583253217388,0.025970093649276833,-0.06721526189403323
0.5912249926477671,0.9900436829775572,0.4056217260658741,0.011120190208830922,-0.06842627558035062,0.05624212680706155,0.026269960402914905,-0.06842627558035062
0.5152890393510461,0.9656340880319476,0.4050923027098179,0.011107144483860083,-0.06775119293633594,0.055662729865983876,0.026073853805127625,-0.06775119293633594
0.6065269140526652,0.9815459074452519,0.4019819023087621,0.011106416178667233,-0.06810817328226529,0.05591574889885153,0.026244213176981182,-0.06810817328226529
0.43945445865392685,0.9870773814618587,0.404903968796134,0.01110376405257667,-0.06735153583353778,0.05534783183831509,0.025881838374587407,-0.06735153583353778
0.5738850804045796,0.9801847878843546,0.4090918470174074,0.01108874802160567,-0.0685246831882039,0.05629681948094923,0.02624495191573719,-0.0685246831882039
0.5371370306238532,0.9044763194397092,0.4029496880248189,0.011081847201495324,-0.0672603759428481,0.05534350552899711,0.02603259873382807,-0.0672603759428481
0.4577743401750922,0.9812007620930672,0.4093496948480606,0.011079341225512428,-0.06779494668881225,0.05569022547870074,0.025979356918920844,-0.06779494668881225
0.5219433065503836,0.88181815110147,0.39882180467247963,0.01107293847821394,-0.06618359489885059,0.05449325525782415,0.025562909675829436,-0.06618359489885059
0.6386411171406507,0.971227171830833,0.4032194335013628,0.011065150968260645,-0.06833244765556316,0.05603738137978671,0.02622633886406825,-0.06833244765556316
0.5476290807127953,0.8753224471583962,0.40739970933645964,0.01106342236217843,-0.06695243899843216,0.05522332456857069,0.02561648441414487,-0.06695243899843216
0.6515712374821305,0.9970204448327422,0.4075554944574833,0.011059381391648146,-0.06893570704693956,0.05653567288101856,0.02627595425602875,-0.06893570704693956
0.5164612280204892,0.8460166016593575,0.4038445111364126,0.011058387105920199,-0.06632157080075002,0.05470524257689657,0.025513429400930876,-0.06632157080075002
0.4801045712083578,0.9220134783536196,0.4031427940353751,0.011043411929524188,-0.06704401747107108,0.05497539928396435,0.02586832062878089,-0.06704401747107108
0.42576868925243616,0.9923632079735398,0.39690037816762924,0.011038844644258066,-0.06637403666995653,0.05427197424729601,0.02566154095639646,-0.06637403666995653
0.49744454119354486,0.920287137851119,0.40760330203920603,0.011038789991344944,-0.06755016398335185,0.0554374757122029,0.02598532335542477,-0.06755016398335185
0.5670994194224477,0.9218539325520396,0.40032755210995674,0.011038074655569462,-0.06729164610374239,0.05511500604602495,0.0260802633843542,-0.06729164610374239
