x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.9240144798532128,0.5810392126441002,0.3887099474668503,0.006932532969714094,-0.030142031059825873,0.03269765762148898,0.024080168130644976,-0.030142031059825873
0.8463635491207242,0.5681021707132459,0.3883942421525717,0.0068218318271595114,-0.030533321747900233,0.03283577780147273,0.023710577595032895,-0.030533321747900233
0.94664740934968,0.5557669578120112,0.3884749645367265,0.006816084241683825,-0.03217134073414201,0.034019277046211015,0.024957914847598562,-0.03217134073414201
0.8682290725409985,0.5739883556962013,0.39228538423776627,0.006814194330545607,-0.02942723743434304,0.03156019112729999,0.024519374754191692,-0.02942723743434304
0.8772570416331291,0.5724475039169192,0.38569478038698435,0.006811794899812848,-0.031088711798211807,0.03348195957172523,0.023082590178857287,-0.031088711798211807
0.9559396924450994,0.5540998112410307,0.39236491080373526,0.006759380254315327,-0.031539515465397024,0.03298908497933675,0.025980851903355133,-0.031539515465397024
0.9155767038464546,0.5903509901836514,0.3926296513527632,0.00675928800273275,-0.02883487150023826,0.03072713802012772,0.024988898908889806,-0.02883487150023826
0.7360654836520553,0.5717020398005843,0.39008114486932755,0.006680121484869358,-0.029091714574316644,0.03110216971637637,0.023765934650557534,-0.029091714574316644
0.9995192568749189,0.6927790408954024,0.38755744881927967,0.00666458358253473,-0.035521994243196756,0.034006995749732205,0.02749664859930769,-0.035521994243196756
0.9536221055313945,0.5968570988625288,0.3862013155594468,0.006647270841710272,-0.03050372245051345,0.03236967587460379,0.023853168794805066,-0.03050372245051345
0.9412086978554726,0.5860046120360494,0.3818200211971998,0.006646336348145018,-0.031669598150969466,0.033637474960869405,0.022643635160037954,-0.031669598150969466
0.8308804295957088,0.5912201311439276,0.38408401515334845,0.00662050152045888,-0.03008334296954148,0.03209301778695905,0.022691337338414948,-0.03008334296954148
0.8751683440059423,0.5296816332265735,0.3908837204799056,0.006612280893969393,-0.03277049228176739,0.03326793601834038,0.02749455769633427,-0.03277049228176739
0.972892097197473,0.6983369532972574,0.39147816225886345,0.006598617486923295,-0.034376004681047234,0.03277372541208865,0.027642013905398003,-0.034376004681047234
0.7751466333866119,0.5452789645642042,0.3891091784462333,0.006586562892862035,-0.031515774211802315,0.032659012395942356,0.025306228185389707,-0.031515774211802315
0.9263444263488054,0.6780492505058646,0.38661264069378376,0.006581347519050628,-0.03533845719644618,0.03348146870984469,0.02768347974633441,-0.03533845719644618
0.9697156194597483,0.6210741670802236,0.39014509320259094,0.00657532377646296,-0.03181026136127308,0.03215502263903822,0.024708807992828048,-0.03181026136127308
0.9396522920578718,0.4993724161759019,0.3895906303077936,0.006575257941323105,-0.0351018279368479,0.03438693629840099,0.03117908043285231,-0.0351018279368479
0.9932956965640187,0.5330148488283157,0.3839951753616333,0.006574245641383626,-0.03498185698694479,0.03557151569043848,0.02613825868830252,-0.03498185698694479
0.7907695109024644,0.5532599659636617,0.3852874543517828,0.006569883775883912,-0.03199684251161618,0.03347470760166545,0.023677541893584297,-0.03199684251161618
0.9591108560562134,0.632354655303061,0.38924240600317717,0.006562625255376827,-0.03287602996729301,0.032658765238864185,0.02536067586835097,-0.03287602996729301
0.9019166817888618,0.5157311763614416,0.3869921052828431,0.0065565550952201655,-0.03458904743934625,0.034598467021518885,0.028248123521135128,-0.03458904743934625
0.8217105166986585,0.5811453862115741,0.39578692708164454,0.006549412301888258,-0.027943848490817182,0.029283533886668447,0.024950406456209398,-0.027943848490817182
0.9088122500106692,0.7745467303320765,0.3872322663664818,0.00654869180746047,-0.03525154047122323,0.0351489696970477,0.024922687648894583,-0.03525154047122323
