x1,x2,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.41139210294932127,0.14728725422173738,0.03708034425835276,-0.03504207487026467,0.13093215917961154,0.08428259307159132,-3.3679003189640914e-05
0.41337941959500313,0.14869973808526993,0.045929336768877616,-0.036260847069138596,0.15459195738732479,0.08392173525977245,-3.485087213389347e-05
0.4088435713201761,0.15044388361275196,0.05148632659577548,-0.03653361497866324,0.16888467628910384,0.08355730346679016,-3.511314986528208e-05
0.4141091965138912,0.14964779186993837,0.05140396710162913,-0.03731238481086638,0.16958593861658,0.08361907872150776,-3.586198401137916e-05
0.40689450968056917,0.1451232573017478,0.05283415199363914,-0.03751202983361802,0.17343216651789004,0.08327357484938323,-3.6053958221888726e-05
0.41602769773453474,0.14811521023511887,0.048111286333462934,-0.0384509135828364,0.16264954043691474,0.08367435816872215,-3.6956787335529553e-05
0.4044569777324796,0.14972005505114794,0.05533532274749042,-0.03893780809672411,0.18137493513719286,0.08313337206961366,-3.74249970998847e-05
0.4097325745970011,0.1427946938201785,0.05855276953345256,-0.039260976569885316,0.18988260108747204,0.0828146242225413,-3.773576876016903e-05
0.4078367995098233,0.15300755761563778,0.06302542719277401,-0.040029852705161996,0.20202038073754122,0.08255018131320567,-3.8475166542112044e-05
0.4024922791868448,0.14821982383728027,0.051668342333975964,-0.04025698361248113,0.17367975265883312,0.08344980497999793,-3.869359368846906e-05
0.8405278958380222,0.26271452847868204,0.04173159260046209,-0.040965537890518364,0.1483348692540836,0.09741252836189236,-3.937500871805295e-05
0.837251016870141,0.2649393258616328,0.037885642564501665,-0.04157234762619288,0.13940668718263904,0.09735812832622802,-3.995859195488418e-05
0.8439837051555514,0.2640105690807104,0.0410554774669297,-0.04184371475374694,0.14768244117373167,0.09735200047946681,-4.021957687115078e-05
0.8366403188556433,0.2659747675061226,0.04335861771739904,-0.042439899257101364,0.15416736563768232,0.09715782597664155,-4.0792962431671175e-05
0.4053915189579129,0.1419869251549244,0.0663767936998397,-0.042467927592938846,0.21329654694200026,0.08211633706220163,-4.0819919279362603e-05
0.40211088489741087,0.15146443899720907,0.06397154970264246,-0.04252230256857071,0.2072255053771503,0.08303912674768209,-4.087221565930348e-05
0.4125819690525532,0.14105816278606653,0.06617702428676284,-0.04258245066302692,0.21293938607701526,0.08221594787542649,-4.09300646094614e-05
0.841137669980526,0.2676504869014025,0.046616891540105225,-0.0426795454390846,0.16261953312347305,0.09726727068517256,-4.1023448277060386e-05
0.4106024010106921,0.1551791988313198,0.0672063756634172,-0.04288100345803974,0.21587868543565467,0.08221267015865681,-4.121720750205857e-05
0.8433046890422702,0.26137919444590807,0.051334622246043085,-0.04290945428952761,0.1747744418068613,0.09671495434558658,-4.124457120894308e-05
0.4001994617283344,0.1460560653358698,0.056968055071225335,-0.043000457739074696,0.19011274045045634,0.08400948516375913,-4.133209758233393e-05
0.41526487097144127,0.14163384959101677,0.06708493747464965,-0.043289844091226944,0.216025291989703,0.08231771360490295,-4.161042928714341e-05
0.8359105568379164,0.26673238445073366,0.04760134541737957,-0.04352700170134775,0.16610364580125048,0.0969027161142568,-4.1838530000857e-05
0.418763117864728,0.1438035722821951,0.06335954176092484,-0.043684606724913436,0.20702443813229096,0.08337651500120476,-4.199011749079781e-05
0.4013289315626025,0.14372369460761547,0.06450262419141758,-0.043757815671033005,0.20998825573368052,0.0830858176891673,-4.20605315931497e-05
0.8340779263526201,0.2638768386095762,0.04554770144717001,-0.04398565779786101,0.16147930363248164,0.09678363855464084,-4.2279677003896106e-05
0.8455702429637313,0.2669037701562047,0.04923699482552559,-0.044224098056959156,0.17102188172921154,0.09700448652543552,-4.250901836756307e-05
0.8382580177858472,0.2597034638747573,0.05715738976450343,-0.04443910971486261,0.19122646280606026,0.0960152685840135,-4.271582723883918e-05
0.419827239587903,0.15180990006774664,0.06555415922858321,-0.044666461537400996,0.21363197546006,0.08375350008499988,-4.293450764040635e-05
0.4136792793869972,0.14003939367830753,0.07021537825360075,-0.044866037723177786,0.22574578479035334,0.08196182740432527,-4.312647362390671e-05
0.42178402561694384,0.14637296088039875,0.056037503348146556,-0.04495947785754881,0.189948332808626,0.0852353620044857,-4.321635130624638e-05
0.08024174068123102,0.40165580809116364,0.04795516776584554,-0.04611251328335302,0.16961326891369663,0.10032920045097961,-4.432545797766881e-05
0.3970229886472225,0.14547067042440176,0.060758538384404766,-0.04637017986951392,0.20337436129109243,0.08573114826014692,-4.457331589421556e-05
0.8319837264716625,0.2621953822672367,0.05407485785314736,-0.046413488242102216,0.18569471107825022,0.0965882233173632,-4.461497592431726e-05
0.08379743993282318,0.3980261003598571,0.05990934670211761,-0.04646686499818476,0.2001494383197955,0.09870072500733457,-4.4666321244364825e-05
0.84220567997545,0.2702066507190466,0.05813418449821468,-0.04671841411352836,0.19631367830139582,0.09633189591896818,-4.4908298508430306e-05
0.4237779174000025,0.147688589990139,0.05260347333615962,-0.046730099392698336,0.18325084584331047,0.08667364996491037,-4.4919539212750915e-05
0.08570064511150122,0.3994250539690256,0.05762883072528109,-0.04682166789755383,0.19480138190879298,0.09917787923077855,-4.500762414046227e-05
0.408043697476387,0.15753718558698893,0.07488587598366717,-0.047138763918445646,0.24009086043774944,0.08207808592118358,-4.531265967184812e-05
0.8494503395631909,0.2617855332791805,0.055924864715961344,-0.0472027380626647,0.1912636791692189,0.09693078426518513,-4.5374201162813535e-05
0.40526815596967936,0.13911040034145117,0.07433896932005687,-0.047205370267410444,0.23881482730197845,0.0816180599064086,-4.537673328045116e-05
0.4171911207959056,0.15587878320366144,0.074544064460967,-0.04736557905139742,0.23946069204056816,0.08239706455892723,-4.55308508687753e-05
0.08643046673387289,0.39890710171312094,0.06017437759384471,-0.04739986714516219,0.2018891846240983,0.09884559058680356,-4.5563835468553366e-05
0.4033885542303324,0.15620332304388285,0.07566337328025054,-0.04748852337423475,0.24241766033022497,0.08218789181243752,-4.5649121596486206e-05
0.41489923000335693,0.13879214879125357,0.07436262828325367,-0.04776581270841901,0.2395170901763931,0.08185706793621457,-4.5915872613119204e-05
0.39817139133810997,0.15308929793536663,0.07100238911651603,-0.047775903545562166,0.23082828885707785,0.08449875540205994,-4.592558001676264e-05
0.3993947394192219,0.15403192024677992,0.07290671820997248,-0.04777733724648986,0.2356866874384943,0.08367797899479879,-4.592695924003618e-05
0.8478628182783723,0.2685792511329055,0.05751229993519477,-0.04779925442231045,0.19596867712324983,0.09670944388916085,-4.594804362050217e-05
0.0034383870661258698,0.5383484857156873,0.03714953726737146,-0.04781736913139133,0.13920714301906276,0.13231561388756294,-4.596547003467836e-05
0.8467000760138035,0.25877088494598866,0.06370439200705941,-0.04792355883172971,0.2117308286412799,0.09584401266789429,-4.606762520536814e-05
