round_id,function_id,n_rows,dimension,weekly_submission_point,best_ensemble_ei,best_mu_model,best_mu_original_approx
week_12,1,21,2,"[0.111522, 0.921621]",0.00014822741400730453,-6.96847227299506e-05,-6.96847227299506e-05
week_12,2,21,2,"[0.707979, 0.127537]",0.023918115901073702,0.7012038188908505,0.7012038188908505
week_12,3,26,3,"[0.764005, 0.564831, 0.486866]",0.005156544450472132,-0.03635252267204929,-0.03635252267204929
week_12,4,41,4,"[0.440564, 0.396850, 0.376387, 0.367919]",0.08993491101379834,0.16654970465622554,0.16654970465622554
week_12,5,31,4,"[0.996793, 0.952431, 0.979582, 0.964750]",0.008116601117255824,1.7641937333814928,6539.214461784619
week_12,6,31,5,"[0.431532, 0.373078, 0.740040, 0.660314, 0.013001]",0.015165874979896122,-0.38104116293217116,-0.38104116293217116
week_12,7,41,6,"[0.002482, 0.364752, 0.503841, 0.339171, 0.335552, 0.771795]",0.014272331060037646,1.3152915963495229,1.3152915963495229
week_12,8,51,8,"[0.075089, 0.001334, 0.190769, 0.028391, 0.901059, 0.139443, 0.033913, 0.914460]",0.03249175241897532,9.83956224038427,9.83956224038427
