x1,x2,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.708127954043448,0.12489827908575535,1.2777384402653671e-05,0.713819531544273,0.03233718167306294,0.10507815409532464,0.713819531544273
0.7083129156380892,0.12631973810493946,7.639899666782678e-05,0.7129148519068238,0.035694259780449614,0.10539634598964984,0.7129148519068238
0.7076753312721848,0.121237363666296,2.1815275776649647e-06,0.7124221403705423,0.02635845968524072,0.10149879870671087,0.7124221403705423
0.707978518679738,0.1275368668138981,0.00013333266661551607,0.7118364975003755,0.03446593876048412,0.10270636764336424,0.7118364975003755
0.7073252769187093,0.1209203889593482,2.2740690776166323e-06,0.7111105468708091,0.023555232656186514,0.09868515709327794,0.7111105468708091
0.7068924941122532,0.12422329653054476,2.4823886129409748e-06,0.7109011176972608,0.020870721739023632,0.09622368594087266,0.7109011176972608
0.7095640627667308,0.12224781420081854,3.61824608260323e-05,0.7108114132582295,0.04243000008509416,0.11130300404804139,0.7108114132582295
0.709420002065599,0.11997103318572044,3.833318598100269e-05,0.7092916108554174,0.04280157806646463,0.10920210630789269,0.7092916108554174
0.7100844262167811,0.12395655456930399,0.00013461930992470698,0.7085876738116151,0.04707524540637682,0.11271761359568737,0.7085876738116151
0.7091168127954006,0.12929171696305275,0.0002973916423937687,0.7085366229606471,0.045190445604419406,0.1070307987780407,0.7085366229606471
0.7065854957327247,0.12649833876639605,3.484103901068772e-05,0.7081309263297002,0.02165316356966692,0.09276796303416285,0.7081309263297002
0.7071441169828176,0.1303031211718917,0.00022853092463410963,0.7072475871378715,0.030550907392391552,0.0957113428828998,0.7072475871378715
0.7097452208399773,0.12848717626184225,0.0003315550040373776,0.7070661118550956,0.048956935099098355,0.10935616061344228,0.7070661118550956
0.7086572553962469,0.13152644131332636,0.0003330522424523589,0.7069212772894693,0.04367809054155333,0.1043212204245166,0.7069212772894693
0.7089642705395818,0.11725803557783365,4.733988494482478e-05,0.7064826934848081,0.04219139930200079,0.10578882040165347,0.7064826934848081
0.7103914394974709,0.12531596515327692,0.0002693739889689933,0.7063358240636884,0.05036914311001027,0.11268419709248818,0.7063358240636884
0.7077936744317412,0.11687735002487898,1.9366175795735364e-05,0.7061462593022092,0.03298708485769466,0.1001249061612122,0.7061462593022092
0.7076085917651653,0.13385799061506987,0.00031150743379514844,0.7042531107258099,0.03708725070854063,0.09888268579722893,0.7042531107258099
0.7064776672050357,0.13134741596877575,0.00023152557750200962,0.702916730111524,0.026261751522070186,0.09022374277678719,0.702916730111524
0.7081334851682186,0.13557007629424334,0.00032124181665140237,0.7025314887569968,0.04223575592642853,0.10249617240029026,0.7025314887569968
0.7096270527690649,0.1329086348414421,0.00041048141598984026,0.7021910862310295,0.05172750341736593,0.10714552178206395,0.7021910862310295
0.71112219709903,0.12244847044348717,0.0003704518853580145,0.7016250865047344,0.05403929144833805,0.11337665396414717,0.7016250865047344
0.7084367936477065,0.11370185483247042,6.669199095410752e-05,0.7015235048596422,0.04137332152316208,0.10461543633173079,0.7015235048596422
0.7069251397624612,0.13478017039597034,0.0002902583598370229,0.7013193744413584,0.03219130623597637,0.09449087096848564,0.7013193744413584
0.7099341871216893,0.11586594581604004,0.00016084784060433436,0.7009427569642309,0.05079962812617298,0.10796955432165596,0.7009427569642309
0.7062926888465881,0.11793250404298306,3.2218723896705483e-06,0.7007790557792544,0.018803215851199827,0.08910932477925432,0.7007790557792544
0.7107147490605712,0.11826085485517979,0.00029476130690201486,0.7003836742780962,0.05389933120916158,0.11003384108023394,0.7003836742780962
0.708578827790916,0.11288992129266262,7.729004920783358e-05,0.7002266520629974,0.04314304427543642,0.10578342335347904,0.7002266520629974
0.7059069974347949,0.13061188906431198,0.00018550712789399383,0.6994539923749115,0.02496486886202948,0.08542977814937106,0.6994539923749115
0.708760105073452,0.13783946447074413,0.0003068488833459098,0.6991068917553689,0.048038876801841,0.1065381322095198,0.6991068917553689
0.7054902501404285,0.12202674429863691,2.7703727752656505e-06,0.698413664142363,0.01588747963048392,0.08318622637380245,0.698413664142363
0.7067438755184412,0.11401158012449741,2.8139386651828582e-05,0.6980474661487364,0.026953007153036373,0.0949749900114742,0.6980474661487364
0.7105297856032848,0.13246911950409412,0.0005538915233288945,0.6979344049091512,0.05736426808286305,0.10838197420100468,0.6979344049091512
0.7074684575200081,0.13954629749059677,0.00026066528881415563,0.6977299561815399,0.03870523765642319,0.1017610529688714,0.6977299561815399
