x1,x2,x3,x4,x5,x6,x7,x8,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.034587263129651546,0.1530343359336257,0.018599302507936954,0.20443257968872786,0.8618622161448002,0.23258752282708883,0.011185728013515472,0.9605798656120896,0.06644713204375621,9.731225109204836,0.32221364267191,0.13033701011652787,9.731225109204836
0.0347981471568346,0.2787497425451875,0.03312996216118336,0.007125279866158962,0.9745865631848574,0.771602907218039,0.16895894892513752,0.46381375193595886,0.06171668235587552,9.767624087615525,0.2764072128632405,0.11870455168512152,9.767624087615525
0.0008242269977927208,0.41716698184609413,0.10108356364071369,0.055331251583993435,0.8772564316168427,0.449144946411252,0.009280792437493801,0.2686346126720309,0.06117973034708558,9.735957640029715,0.3000912601357078,0.12468408455886348,9.735957640029715
0.02860816102474928,0.5769548285752535,0.040399208664894104,0.1893590483814478,0.9936671750620008,0.7224323023110628,0.033310829661786556,0.895153527148068,0.05872356618391226,9.620021686517244,0.38724191752436404,0.1381116319614694,9.620021686517244
0.20928503014147282,0.10538143757730722,0.10494228638708591,0.021082812920212746,0.9586762096732855,0.3834901265799999,0.14327091816812754,0.7919862773269415,0.057836829282405224,9.820021170351028,0.21747654497823468,0.10230526820874904,9.820021170351028
0.23945952113717794,0.21650833263993263,0.044049689546227455,0.04146438278257847,0.9239299418404698,0.8332599317654967,0.05294383689761162,0.9717845739796758,0.05530762041291862,9.703715153820008,0.31315649502707876,0.1204467393820246,9.703715153820008
0.04176171962171793,0.2817804208025336,0.15875845775008202,0.02070534322410822,0.7188076646998525,0.661491914652288,0.014189031906425953,0.3041440201923251,0.05512857921467984,9.801955596565723,0.2245706219957146,0.11227680595176662,9.801955596565723
0.08493749424815178,0.32738121412694454,0.04778701066970825,0.14428282342851162,0.6909400951117277,0.8392782332375646,0.027851175516843796,0.1459196973592043,0.054062088453523956,9.692375619520316,0.31655519488061296,0.12469650239980351,9.692375619520316
0.01810238417237997,0.04413636587560177,0.13229648396372795,0.353387457318604,0.9430842371657491,0.4256481295451522,0.03920373134315014,0.3928138855844736,0.053883365260143284,9.792280081230103,0.23481715176803664,0.10833306870620361,9.792280081230103
0.009221353568136692,0.022536542266607285,0.20907716359943151,0.24687885213643312,0.5164055377244949,0.8755871299654245,0.01215820200741291,0.9880649382248521,0.053392346516995065,9.765568156785573,0.25781277246493,0.10310314487767896,9.765568156785573
0.09921684674918652,0.16228770185261965,0.0336912889033556,0.14753238670527935,0.8785364842042327,0.3763869134709239,0.0950182219967246,0.015772848390042782,0.053096362493906486,9.734624173689228,0.28381464263702105,0.1126442146984867,9.734624173689228
0.03931020479649305,0.11730833072215319,0.03559290152043104,0.4151275521144271,0.7726368578150868,0.28384408447891474,0.07824566215276718,0.9918338852003217,0.05297312226558872,9.70158500549237,0.30829526934973683,0.12370790504877903,9.70158500549237
0.011665943078696728,0.3276651930063963,0.07908520102500916,0.3133896170184016,0.9764923602342606,0.007262427359819412,0.08097463008016348,0.29988672491163015,0.05262140672606057,9.69966472798336,0.3092104012205996,0.11431707832567455,9.69966472798336
0.05524794850498438,0.16267700213938951,0.06486264057457447,0.31667112838476896,0.664029129780829,0.7162461224943399,0.04602985456585884,0.4280728343874216,0.05220428293796219,9.739224581132802,0.2748437929854123,0.11637951126506621,9.739224581132802
6.447918713092804e-05,0.0419017169624567,0.08339338097721338,0.23311564605683088,0.770727246068418,0.550631906837225,0.17184140998870134,0.7795684654265642,0.052166792268228325,9.793173890680608,0.2286064939702107,0.1088983915127309,9.793173890680608
0.06852672807872295,0.3922973480075598,0.08492364082485437,0.12394996918737888,0.8626578096300364,0.1608137097209692,0.09738478064537048,0.707580772228539,0.05150734020465096,9.740879551541422,0.27259170938357696,0.1082792005640771,9.740879551541422
0.08322961069643497,0.13249612227082253,0.11528607923537493,0.6893173726275563,0.9905385747551918,0.5467660361900926,0.013418002054095268,0.8273026030510664,0.05133797238404553,9.665474675565763,0.32667439863594794,0.13601797940827523,9.665474675565763
0.18059192039072514,0.0034382306039333344,0.04207926522940397,0.26995913963764906,0.7877644961699843,0.9907284276559949,0.0072221411392092705,0.0045125847682356834,0.05092780422412861,9.664636302894875,0.3342812640551385,0.11286703204914873,9.664636302894875
0.05050974804908037,0.06469119247049093,0.11432884633541107,0.058611332438886166,0.6897787898778915,0.7675054930150509,0.1135619767010212,0.3968269135802984,0.05089198239966363,9.830963411902577,0.19163540906476517,0.09868420822697832,9.830963411902577
0.09308088757097721,0.23731623403728008,0.12642368394881487,0.08579990640282631,0.8291276013478637,0.26574156153947115,0.024867304600775242,0.6149606853723526,0.050602088168884535,9.812712808072996,0.20682745245684175,0.10462758096992394,9.812712808072996
0.026489914394915104,0.3916476797312498,0.05359880719333887,0.41966022457927465,0.585162166506052,0.9928296348080039,0.044764782302081585,0.862237773835659,0.04998688686891811,9.616170907714,0.36101407197682817,0.13565263743006753,9.616170907714
0.04004067089408636,0.22666595596820116,0.2230950901284814,0.569645905867219,0.958760972134769,0.9549200190231204,0.031005500815808773,0.7316363966092467,0.04978048925933961,9.694998381322648,0.29919059185525354,0.12624116951513717,9.694998381322648
0.024824639782309532,0.3206679094582796,0.12783097941428423,0.19483396131545305,0.8040915597230196,0.8822405179962516,0.20822607353329659,0.9369487604126334,0.049383517019558815,9.757768688713679,0.25111117557249757,0.10218154651615245,9.757768688713679
0.06922592502087355,0.016067497432231903,0.09772242791950703,0.16498426906764507,0.9728187136352062,0.8404241725802422,0.19317246414721012,0.21266097202897072,0.049358059581766416,9.799964649349306,0.21662226379380808,0.0971541329376379,9.799964649349306
0.006096409633755684,0.013778584077954292,0.36206217110157013,0.014233159832656384,0.8121651047840714,0.7965600565075874,0.003126257099211216,0.5199308255687356,0.049230148315598715,9.730647835513963,0.2761979241294891,0.09717593426769285,9.730647835513963
0.11454435810446739,0.11782025266438723,0.06679852586239576,0.11938820965588093,0.5500728515908122,0.6237031742930412,0.029730412177741528,0.5799454003572464,0.048584298672275324,9.764933586993504,0.24455753998329624,0.1122017313505451,9.764933586993504
0.14107479713857174,0.45382382441312075,0.10244309343397617,0.13067567627876997,0.9255757806822658,0.7810254450887442,0.09275238588452339,0.7189075434580445,0.04853747901415561,9.720172513589374,0.27862690908774357,0.11192981876436614,9.720172513589374
0.04734488856047392,0.38543124962598085,0.05072031635791063,0.6078112460672855,0.9918181505054235,0.5990156307816505,0.09906723164021969,0.5743192974478006,0.04842492375891698,9.613969451677473,0.35626443159593274,0.14302342127174797,9.613969451677473
0.10810519941151142,0.06495708134025335,0.020531609654426575,0.48371622897684574,0.9748422931879759,0.07608402241021395,0.05679155793040991,0.0470264432951808,0.04829858610402,9.639922919436746,0.3444379990531349,0.1148330178542399,9.639922919436746
0.12709271721541882,0.08462891634553671,0.13291976228356361,0.4577388698235154,0.9884738689288497,0.85151909571141,0.1243881257250905,0.5947282686829567,0.0480522380293498,9.761388295854283,0.24374644932327566,0.10318365054830451,9.761388295854283
0.07520255632698536,0.3643675111234188,0.09527582209557295,0.2565204184502363,0.772455426864326,0.35174255073070526,0.05549314618110657,0.7388362744823098,0.047914280069866144,9.732480466221903,0.267312731863854,0.11349088155294167,9.732480466221903
0.0030362391844391823,0.09740363620221615,0.03259627427905798,0.6042872779071331,0.6792218824848533,0.1869050320237875,0.02414156962186098,0.6966224228963256,0.047702038616807135,9.626664047074176,0.34984952834883615,0.1302143564639824,9.626664047074176
0.15173270739614964,0.3008941104635596,0.09338025003671646,0.4976126616820693,0.9593820068985224,0.7063227891921997,0.005438316613435745,0.6876535164192319,0.04738778940590062,9.670682078032176,0.3117363021748423,0.1270971846914142,9.670682078032176
0.015663457103073597,0.36489370837807655,0.0015692440792918205,0.2089638216421008,0.5494036646559834,0.5509462142363191,0.11595615278929472,0.830989945679903,0.04692757631297578,9.65046785520076,0.3281434799338755,0.13105615937040757,9.65046785520076
0.03858549054712057,0.5272236848250031,0.1350885173305869,0.0011520683765411377,0.7920918660238385,0.6120008118450642,0.08803796116262674,0.4855866525322199,0.04687572896944233,9.721264252995676,0.2714572780651155,0.1141154573117617,9.721264252995676
0.13384507782757282,0.17383698839694262,0.18691199086606503,0.16891687829047441,0.8921523373574018,0.6674497919157147,0.0353564890101552,0.5634803809225559,0.04665575846290845,9.834102808079392,0.17596799271202976,0.0942877209106018,9.834102808079392
0.025037149898707867,0.1968715451657772,0.1718807201832533,0.01721028331667185,0.9063329733908176,0.12438368890434504,0.11260559968650341,0.424059858545661,0.04659599425357338,9.83429485636925,0.17599996072467097,0.09539785932675361,9.83429485636925
0.20235286466777325,0.2591419080272317,0.18453576229512691,0.059211377054452896,0.9921472920104861,0.058606951497495174,0.22703400254249573,0.8865594817325473,0.0464368961946587,9.775876518608639,0.2277327022514355,0.08946309323051733,9.775876518608639
0.17556450329720974,0.22576873563230038,0.02776751760393381,0.10565899964421988,0.8154664617031813,0.5566517291590571,0.08990039955824614,0.03576470445841551,0.04633004942369478,9.697908783268652,0.2924561147346683,0.11460098083507608,9.697908783268652
0.25736896600574255,0.0945546654984355,0.16379569750279188,0.09775195736438036,0.9846865683794022,0.8918625675141811,0.006263459101319313,0.234686647541821,0.046291742013760524,9.759917329386354,0.24439476180301312,0.09455833104621413,9.759917329386354
0.19368033576756716,0.301421738229692,0.06205631047487259,0.04575337655842304,0.7363297529518604,0.3899012440815568,0.07421721424907446,0.8499384820461273,0.04584894918212976,9.725269203912921,0.26829479513886806,0.11278012417013125,9.725269203912921
0.010966775938868523,0.201427161693573,0.09581312816590071,0.39741579350084066,0.8599685784429312,0.9993732515722513,0.23887952882796526,0.8108148705214262,0.04532411599369356,9.709699934471631,0.279036890383932,0.108472433351397,9.709699934471631
0.05792649742215872,0.3574403813108802,0.0044317832216620445,0.771636575460434,0.8928115805611014,0.9159209858626127,0.06064613722264767,0.6055723633617163,0.04511171896690962,9.504187404155246,0.4203058681056128,0.16484027260949455,9.504187404155246
0.016368433833122253,0.23865951038897038,0.05027863383293152,0.0038128485903143883,0.6619905335828662,0.4493379658088088,0.20389895234256983,0.34349356312304735,0.044966685106582964,9.753425327786259,0.24313185804317605,0.10961532320499924,9.753425327786259
0.09515849314630032,0.5326965106651187,0.18274281546473503,0.06974218506366014,0.9629257079213858,0.7792383581399918,0.046992046758532524,0.5534415058791637,0.04478427896671538,9.717306054211168,0.2682526384733502,0.113394452723982,9.717306054211168
0.019324938766658306,0.18477880023419857,0.06980049423873425,0.6324160844087601,0.7571894777938724,0.8131239684298635,0.10109429899603128,0.13347088545560837,0.04463788435077437,9.624338416042685,0.33810001548271734,0.1317949737612635,9.624338416042685
0.053165930323302746,0.06064729019999504,0.05823071114718914,0.06452399678528309,0.17379727959632874,0.5003995327278972,0.017547075636684895,0.4704379113391042,0.04458711710522016,9.701024824046383,0.28547086229141816,0.11974803362678026,9.701024824046383
0.16646051313728094,0.004268914461135864,0.24320784769952297,0.14365988690406084,0.9903789507225156,0.11573888175189495,0.12569823116064072,0.6336824586614966,0.04411695844638077,9.822424851609682,0.17877662432801983,0.09254712104426417,9.822424851609682
0.12564058974385262,0.2639019684866071,0.014648358337581158,0.10216340329498053,0.5030040508136153,0.21876042801886797,0.03298821300268173,0.15803039632737637,0.04407911074944252,9.650632050710618,0.3212195302961633,0.1201444065786293,9.650632050710618
0.027255471795797348,0.016393840312957764,0.00392906554043293,0.37075221072882414,0.687754737213254,0.0005957195535302162,0.13635645899921656,0.3747470984235406,0.044044191176098486,9.65781778119259,0.3173800590171346,0.11509445911021292,9.65781778119259
0.008002613671123981,0.13192516192793846,0.021580454893410206,0.7681111767888069,0.7052304651588202,0.36318734288215637,0.06623633671551943,0.7278673900291324,0.04400144952999668,9.565596025108398,0.3776542117550165,0.14743579924540895,9.565596025108398
0.24816454481333494,0.05578221194446087,0.025766752660274506,0.3302777986973524,0.9606654532253742,0.6501521626487374,0.10680026933550835,0.9405290493741632,0.04397718912434952,9.665854616690169,0.3059478842357135,0.12202507122441678,9.665854616690169
0.09894535224884748,0.28898295294493437,0.01620709989219904,0.0635362509638071,0.7704204032197595,0.6185299875214696,0.19456342328339815,0.5287666376680136,0.04392872282915149,9.720876851628056,0.2659437233196742,0.11681581326517987,9.720876851628056
0.15926042571663857,0.05629174970090389,0.11959164589643478,0.1263561649248004,0.738101938739419,0.44313598424196243,0.03437440749257803,0.5990160144865513,0.04343772528652398,9.814346962450749,0.18734190060870112,0.10143504431745931,9.814346962450749
0.1234174519777298,0.15240281727164984,0.11242318246513605,0.25195722840726376,0.5848553720861673,0.9240088742226362,0.06748298089951277,0.6111918650567532,0.0431706926470298,9.757083545111803,0.23554002063948404,0.10096637924373783,9.757083545111803
0.12125647719949484,0.06774243991822004,0.19444115180522203,0.10177979245781898,0.803418468683958,0.9511002879589796,0.1855073682963848,0.6839496595785022,0.043000808764621604,9.83682771218064,0.16598537446962297,0.07876846120292032,9.83682771218064
0.10565321892499924,0.2754544736817479,0.1444315006956458,0.08151132985949516,0.5167085956782103,0.9473833544179797,0.09838725067675114,0.735311415977776,0.042896125379412335,9.769185220288826,0.22322440337311966,0.09858537339637467,9.769185220288826
0.1254238272085786,0.1406013322994113,0.05868760496377945,0.18603746127337217,0.6449183383956552,0.7736464319750667,0.13250921852886677,0.6684626629576087,0.042537632902470826,9.756730682464095,0.23450355167271042,0.10564997888374131,9.756730682464095
0.004951030947268009,0.4599987408146262,0.04022301360964775,0.06908724643290043,0.48625647369772196,0.2132909120991826,0.10570782981812954,0.348599448800087,0.04221327276010741,9.636644094244806,0.3230686394761739,0.11911120536019461,9.636644094244806
0.07255337201058865,0.07975906599313021,0.165887163951993,0.1920155929401517,0.14305584412068129,0.9984030434861779,0.0038653798401355743,0.06604014709591866,0.041808029270394884,9.657099810969566,0.3074039739909336,0.11591913908426743,9.657099810969566
0.013900202699005604,0.3004276202991605,0.029579130932688713,0.31152050010859966,0.39483320713043213,0.2723828060552478,0.05403626523911953,0.31734543666243553,0.041787611720156895,9.629315430154113,0.3272904006582516,0.12332770705293367,9.629315430154113
0.021255108527839184,0.25928701367229223,0.07730516511946917,0.16789465211331844,0.06367651838809252,0.7868021633476019,0.018568018451333046,0.7861812999472022,0.041746851303824925,9.640514149930617,0.3177884793877925,0.1283680688466832,9.640514149930617
0.06629246473312378,0.48200368601828814,0.023698612116277218,0.0009563332423567772,0.2509694788604975,0.4269106471911073,0.005884603597223759,0.6596212293952703,0.041745517001642043,9.582529648938937,0.36005016638106524,0.13074847187573554,9.582529648938937
0.19832328986376524,0.5154282310977578,0.02276050578802824,0.05738906841725111,0.8057453893125057,0.33659434504806995,0.030634264461696148,0.9063506284728646,0.04140281232065236,9.585997826604636,0.35732440909541724,0.12777480796364907,9.585997826604636
0.06739854533225298,0.07093984913080931,0.26271982211619616,0.05347180645912886,0.43466787971556187,0.8295050738379359,0.012412994168698788,0.4102171026170254,0.041374462205467456,9.771684729680915,0.2196071989033787,0.0922710623522109,9.771684729680915
0.04877994395792484,0.15179189573973417,0.18856089934706688,0.334218961186707,0.9082120712846518,0.8575999699532986,0.13735368382185698,0.3396940240636468,0.04136731489099957,9.794321101134015,0.1981012365112736,0.09430750087758852,9.794321101134015
0.11575656570494175,0.4220801955088973,0.002457810565829277,0.5391938472166657,0.7563943611457944,0.7599054090678692,0.01493001077324152,0.38634737953543663,0.041365104286341554,9.534403404993151,0.3888646315689995,0.14479570700094888,9.534403404993151
0.036670269444584846,0.30616431031376123,0.2561404136940837,0.22600228246301413,0.9525593109428883,0.510172781534493,0.001736244186758995,0.20397357922047377,0.04131400763425052,9.745923694791534,0.2329970084355414,0.11211182169256634,9.745923694791534
0.09185833297669888,0.09670908562839031,0.06392015423625708,0.9312653178349137,0.8944611707702279,0.9720459869131446,0.08480296842753887,0.858555244281888,0.04127589143642596,9.5121832845722,0.39790304050491493,0.16947095561607764,9.5121832845722
0.12831144221127033,0.1940165227279067,0.07042460702359676,0.557613555341959,0.8035623440518975,0.3950579846277833,0.04785108007490635,0.8706709239631891,0.04121948832345642,9.662117153900454,0.29963010531386497,0.12376846267179568,9.662117153900454
0.07596233393996954,0.23911039717495441,0.08145374059677124,0.4537976775318384,0.8764974074438214,0.6407291572540998,0.15492589212954044,0.24390695244073868,0.04105856841585302,9.704897072372276,0.26856971120157014,0.11153089894860457,9.704897072372276
0.10789428558200598,0.4406795660033822,0.03894563298672438,0.3059628289192915,0.8606378063559532,0.9275990528985858,0.15264997351914644,0.5600145254284143,0.04080611243762788,9.636496586673024,0.31702303564788925,0.12346675429748132,9.636496586673024
0.01782836951315403,0.4189131185412407,0.17736761178821325,0.4372691148892045,0.8308175904676318,0.5741325104609132,0.13898782804608345,0.9056932358071208,0.04044470144720456,9.68836666751851,0.2757666954102197,0.1191899444907001,9.68836666751851
0.08417196664959192,0.20212029665708542,0.00198537390679121,0.06800840981304646,0.5829612538218498,0.15954491775482893,0.1825669165700674,0.6486519677564502,0.04014066545651852,9.696435288982672,0.275948950072535,0.11598594378789687,9.696435288982672
0.20311500411480665,0.13339957501739264,0.1387388901785016,0.22923646867275238,0.8442514361813664,0.9416162231937051,0.07621879316866398,0.3813705164939165,0.0398450468749281,9.768579508774227,0.21757238848038699,0.09171492186841165,9.768579508774227
0.02185556199401617,0.666410855948925,0.029448213055729866,0.4312997292727232,0.9024734012782574,0.7961659617722034,0.11862134840339422,0.9264004612341523,0.03968912933621418,9.49396849238544,0.41034913564865105,0.1484051539562498,9.49396849238544
0.15636497642844915,0.11029441095888615,0.01411346159875393,0.5049899257719517,0.8295156303793192,0.821753041818738,0.14500683452934027,0.9242711821570992,0.039645275365179033,9.627818112255229,0.3204709994178571,0.12517539089760166,9.627818112255229
0.03336458187550306,0.012396729551255703,0.2060959218069911,0.8115871828049421,0.9222695846110582,0.5286480160430074,0.0672150244936347,0.7003913773223758,0.03926539927645062,9.625528651242288,0.31448567862389426,0.14238715412396497,9.625528651242288
0.02393543440848589,0.5497170323505998,0.10148672573268414,0.1874441122636199,0.38489279616624117,0.9865761222317815,0.069955600425601,0.9719260167330503,0.03921412818683679,9.586561600739811,0.3469682718536604,0.12362204363203644,9.586561600739811
0.05991783645004034,0.21356568299233913,0.012546803802251816,0.30695868097245693,0.2073591584339738,0.9501183973625302,0.07286155689507723,0.4391900757327676,0.03915262677053797,9.594373033826573,0.3425114219089877,0.12815121093623316,9.594373033826573
0.06974545307457447,0.2516587879508734,0.14742762129753828,0.8912765746936202,0.9235530458390713,0.5857651643455029,0.043062455020844936,0.9511770000681281,0.03909467290562002,9.550660786166839,0.3616436657633178,0.16867299676770103,9.550660786166839
0.06328554730862379,0.05127069354057312,0.3161169169470668,0.07113408856093884,0.951885798946023,0.5634062103927135,0.1025837492197752,0.4569559311494231,0.03909308569389045,9.808111359323897,0.1822502727283682,0.08211377779710206,9.808111359323897
0.0895718801766634,0.6136113405227661,0.02359824161976576,0.13245836552232504,0.758365398272872,0.8872288074344397,0.07044998556375504,0.08120677154511213,0.0388522582316357,9.538825670788407,0.37802387211277055,0.1314155777354841,9.538825670788407
0.10162567812949419,0.527834546752274,0.0550448764115572,0.08307814132422209,0.7187353754416108,0.6705993618816137,0.14414471480995417,0.7140852129086852,0.03877881544693187,9.649795954360474,0.3018977338828509,0.11765010934293836,9.649795954360474
0.177791066467762,0.15141227561980486,0.08092256542295218,0.01773000694811344,0.2975276540964842,0.7925057522952557,0.05633763410151005,0.08152845501899719,0.03873794927968858,9.672839009691385,0.2874691084277122,0.11099564719914298,9.672839009691385
0.17688413988798857,0.31455135345458984,0.258960853330791,0.0879296837374568,0.9989550840109587,0.21705339197069407,0.08470811415463686,0.785048664547503,0.038672058906569995,9.77812212965792,0.20537853415523022,0.08324760375614754,9.77812212965792
0.021484737284481525,0.18854757864028215,0.009565532207489014,0.7437061490491033,0.3642505509778857,0.5792535562068224,0.0021783187985420227,0.24932535272091627,0.03864434242325206,9.492892636152252,0.4073237308727021,0.14764441171245,9.492892636152252
0.06065973732620478,0.03524559456855059,0.21491375379264355,0.2582933697849512,0.8713473761454225,0.7862903401255608,0.2774336002767086,0.9363852003589272,0.0385332163395786,9.775928808996927,0.20465358382590326,0.08545053793139892,9.775928808996927
0.051862673833966255,0.5275682704523206,0.0862161684781313,0.3811253737658262,0.9956836020573974,0.48702080454677343,0.2167536560446024,0.8723425734788179,0.038519655279732334,9.619364923231865,0.3216873998606751,0.12271136574026083,9.619364923231865
0.1310141123831272,0.38745102752000093,0.14113988634198904,0.03579290024936199,0.9615717297419906,0.27369856741279364,0.2685025781393051,0.6653509559109807,0.03843332406894818,9.755304299348511,0.2234619518928881,0.08628518688049522,9.755304299348511
