round_id,function_id,n_rows,dimension,weekly_submission_point,best_ensemble_ei,best_mu_model,best_mu_original_approx
week_02,1,12,2,"[0.759722, 0.191923]",0.10495326151141592,-0.11877246484969926,-0.00011865464505631348
week_02,2,12,2,"[0.697223, 0.000381]",0.014026854292458845,0.6638250817538028,0.6638250817538028
week_02,3,17,3,"[0.890623, 0.979618, 0.392171]",0.005849269758326476,-0.047447916461894106,-0.047447916461894106
week_02,4,32,4,"[0.303711, 0.424962, 0.423739, 0.409559]",0.3245331668941539,-3.7859111694633425,-3.7859111694633425
week_02,5,22,4,"[0.024443, 0.963816, 0.991469, 0.987134]",28.001344291192012,2362.802110322741,2362.802110322741
week_02,6,22,5,"[0.494481, 0.272115, 0.716196, 0.990713, 0.131636]",0.022787521923410336,-0.714023206484234,-0.714023206484234
week_02,7,32,6,"[0.040654, 0.386845, 0.199508, 0.059763, 0.428313, 0.783699]",0.01792696611825773,1.1423615787518446,1.1423615787518446
week_02,8,42,8,"[0.034587, 0.153034, 0.018599, 0.204433, 0.861862, 0.232588, 0.011186, 0.960580]",0.09255322789776554,9.66591567989628,9.66591567989628
