x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.9906503790989518,0.6528128264471889,0.6012997617945075,1.3138660246648366e-10,-0.09458383718298335,0.04731532048211702,0.02797302597367841,-0.09458383718298335
0.8426378956064582,0.653459238819778,0.5972055997699499,1.3129210069099142e-10,-0.09110078017035773,0.046314152791877936,0.02908687699057658,-0.09110078017035773
0.9164426978677511,0.6521934075281024,0.5955371465533972,1.3127326991108557e-10,-0.09031907733440753,0.04601793182442865,0.028150838088990313,-0.09031907733440753
0.28453375957906246,0.6524227764457464,0.6020271070301533,1.312450243339326e-10,-0.09732469974113245,0.04766542961485878,0.025042163422559705,-0.09732469974113245
0.7189498646184802,0.653063740581274,0.6092024138197303,1.3123131383734767e-10,-0.09881014871108756,0.047383346356029934,0.0320959403833254,-0.09881014871108756
0.6756429607048631,0.6523974975571036,0.6099885022267699,1.311949862871176e-10,-0.09928456686558532,0.04729080983358494,0.03240848575374612,-0.09928456686558532
0.6838020868599415,0.6514849103987217,0.6032624747604132,1.3117796776820946e-10,-0.09466506159152735,0.04695543071901285,0.031106373275629148,-0.09466506159152735
0.3866488188505173,0.653603246435523,0.6057549985125661,1.3117065011727829e-10,-0.09878228916264066,0.047750535479695835,0.026749786411955245,-0.09878228916264066
0.3743826234713197,0.6520646642893553,0.607508328743279,1.3116735574168837e-10,-0.10007930971271575,0.04780562304695905,0.026850139689563856,-0.10007930971271575
0.1025667442008853,0.6517967591062188,0.6000956268981099,1.3110192744309038e-10,-0.09707930642464807,0.04837674690049312,0.024442970128030726,-0.09707930642464807
0.785535542294383,0.652503427118063,0.5905127823352814,1.310953450298649e-10,-0.08641106070206274,0.04449525123322365,0.02916415033550774,-0.08641106070206274
0.5708203138783574,0.6541829369962215,0.605346729978919,1.310924447269857e-10,-0.09653801460197195,0.04719060885974975,0.03051203044276136,-0.09653801460197195
0.4608738860115409,0.6512767504900694,0.6036545522511005,1.3107867974615982e-10,-0.09643158462571576,0.04724177240019076,0.027896912977664536,-0.09643158462571576
0.15400985069572926,0.6538558239117265,0.5977891655638814,1.31033468522613e-10,-0.09540051514225718,0.047751000627557126,0.02438532699947472,-0.09540051514225718
0.05177963152527809,0.6531486148014665,0.5938113518059254,1.3100094907366698e-10,-0.09315207061829849,0.04777799906434991,0.024306607652399722,-0.09315207061829849
0.7528021037578583,0.650901953689754,0.5995130529627204,1.3099300728113826e-10,-0.09223340491316273,0.046556475048469485,0.030216094288310392,-0.09223340491316273
0.2422834476456046,0.6543341372162104,0.603309478610754,1.309613628529492e-10,-0.09856297826280785,0.04793562831422131,0.024948646488106126,-0.09856297826280785
0.9539220100268722,0.6512037254869938,0.5927229225635529,1.3096009678889648e-10,-0.08862526723011543,0.04533654100741634,0.027585724890956134,-0.08862526723011543
0.8521662950515747,0.6543708620592952,0.6104161432012916,1.3095855066807473e-10,-0.1001535396676525,0.047663187714904846,0.031126656800876847,-0.1001535396676525
0.5267744949087501,0.6536275586113334,0.6138384621590376,1.3094662481377497e-10,-0.10268665885852596,0.04724482516361093,0.03147252296578964,-0.10268665885852596
0.5441016256809235,0.6546917697414756,0.5996518349274993,1.3093282684458718e-10,-0.09291358864694439,0.04663293770220002,0.02912823631424427,-0.09291358864694439
0.8675597319379449,0.6519002057611942,0.5886230552569032,1.3092833860489052e-10,-0.08554378559522346,0.04392903592444278,0.028314425091435273,-0.08554378559522346
0.29364758264273405,0.6513843210414052,0.6107358234003186,1.309121458098706e-10,-0.1030861073310963,0.04794759864022848,0.0264305793246755,-0.1030861073310963
0.7342272754758596,0.6520250951871276,0.6160266678780317,1.3089453917354972e-10,-0.1034720000711275,0.047095489193008246,0.03369000721171689,-0.1034720000711275
0.5697335600852966,0.6513172900304198,0.6122949635609984,1.3089158446108049e-10,-0.10120428105695002,0.04718626427613309,0.0320348009749547,-0.10120428105695002
0.22563112061470747,0.6528389658778906,0.588884006254375,1.30857240906506e-10,-0.08923961370829435,0.04528717427413297,0.024518315596467527,-0.08923961370829435
0.3600579835474491,0.65297741163522,0.6162561438977718,1.3085352115764297e-10,-0.10615750738042905,0.04753000773676783,0.028538323958159778,-0.10615750738042905
0.911631922237575,0.6531080603599548,0.6179544543847442,1.308467481360397e-10,-0.10554008723920622,0.047303429303165896,0.032357167254718634,-0.10554008723920622
0.18265202268958092,0.651503337547183,0.591228635981679,1.3083046366322348e-10,-0.09096899587129803,0.046155945638183205,0.024388518583498175,-0.09096899587129803
0.4609468001872301,0.6542682694271207,0.6125225322321057,1.3082944207434322e-10,-0.1025187601207786,0.047512204578004466,0.029616287918648617,-0.1025187601207786
0.8080504406243563,0.6549141108989716,0.6077995216473937,1.3082491611910952e-10,-0.09817754735295382,0.04755595426107572,0.031044343972065697,-0.09817754735295382
0.7491706972941756,0.6544977426528931,0.5909399464726448,1.308134745058822e-10,-0.086615006223121,0.04462195565492161,0.029467011045230123,-0.086615006223121
0.5200496781617403,0.6506357230246067,0.6069922735914588,1.308006484332681e-10,-0.09801840981665501,0.04725507021441108,0.02984214650764178,-0.09801840981665501
0.07786038983613253,0.6541721429675817,0.5929819662123919,1.3077770608820234e-10,-0.09256506212967704,0.04742761670926694,0.02433724254077337,-0.09256506212967704
