round_id,function_id,n_rows,dimension,weekly_submission_point,best_ensemble_ei,best_mu_model,best_mu_original_approx
week_03,1,13,2,"[0.376288, 0.115639]",0.0947508443380881,-0.08502169857308046,-8.179625473587285e-05
week_03,2,13,2,"[0.697223, 0.000381]",0.016646483718983293,0.663638118690878,0.663638118690878
week_03,3,18,3,"[0.924014, 0.581039, 0.388710]",0.005934000072960385,-0.03712953333343444,-0.03712953333343444
week_03,4,33,4,"[0.214495, 0.415963, 0.323685, 0.463289]",0.28229188470489697,-3.1341393061274805,-3.1341393061274805
week_03,5,23,4,"[0.032347, 0.982714, 0.999895, 0.699803]",50.19239167650854,2101.0501089055583,2101.0501089055583
week_03,6,23,5,"[0.494481, 0.272115, 0.716196, 0.990713, 0.131636]",0.023269890535861867,-0.5071818630848616,-0.5071818630848616
week_03,7,33,6,"[0.029513, 0.935894, 0.366031, 0.053045, 0.414517, 0.720311]",0.020049456437501948,1.1203207938158326,1.1203207938158326
week_03,8,43,8,"[0.034587, 0.153034, 0.018599, 0.204433, 0.861862, 0.232588, 0.011186, 0.960580]",0.06644713204375621,9.731225109204836,9.731225109204836
