round_id,function_id,n_rows,dimension,weekly_submission_point,best_ensemble_ei,best_mu_model,best_mu_original_approx
week_11,1,20,2,"[0.961322, 0.448199]",0.07790697085087828,-0.061623444054745936,-4.846194856811948e-05
week_11,2,20,2,"[0.710715, 0.118261]",0.00421350329570019,0.6867287208891765,0.6867287208891765
week_11,3,25,3,"[0.996243, 0.998274, 0.820677]",0.0005479741597378187,-0.08767612212432599,-0.08767612212432599
week_11,4,40,4,"[0.394558, 0.420950, 0.384069, 0.354412]",0.09076428001303036,0.2877705017592582,0.2877705017592582
week_11,5,30,4,"[0.991139, 0.964123, 0.921656, 0.997500]",69.8307505159986,6229.010574982282,6229.010574982282
week_11,6,30,5,"[0.472064, 0.370463, 0.700976, 0.753227, 0.071117]",0.01152421153207657,-0.45793452729787965,-0.45793452729787965
week_11,7,40,6,"[0.071913, 0.478946, 0.221169, 0.273146, 0.283295, 0.932043]",0.005110396838699912,1.2542972579320688,1.2542972579320688
week_11,8,50,8,"[0.013321, 0.206094, 0.147472, 0.012948, 0.827434, 0.845711, 0.156050, 0.943902]",0.021577533183521166,9.800564527832996,9.800564527832996
