round_id,function_id,n_rows,dimension,weekly_submission_point,best_ensemble_ei,best_mu_model,best_mu_original_approx
week_06,1,15,2,"[0.997606, 0.000226]",0.023540838506675363,-0.12134179631806599,-0.00010941621052495089
week_06,2,15,2,"[0.717588, 0.996884]",2.975540637513472e-05,0.5900163547476215,0.5900163547476215
week_06,3,20,3,"[0.982185, 0.057029, 0.000097]",3.978188353363105e-10,-0.08024958787075798,-0.08024958787075798
week_06,4,35,4,"[0.391188, 0.380063, 0.357737, 0.396940]",0.12618265668034737,-0.40276318820491114,-0.40276318820491114
week_06,5,25,4,"[0.089309, 0.994940, 0.997317, 0.971219]",45.365848557659874,2846.5198482705428,2846.5198482705428
week_06,6,25,5,"[0.184689, 0.006677, 0.964657, 0.960255, 0.014516]",0.0007745505799480498,-0.9054507421114707,-0.9054507421114707
week_06,7,35,6,"[0.005000, 0.953689, 0.283533, 0.042132, 0.429663, 0.937389]",2.775316466080141e-05,0.5566415731934474,0.5566415731934474
week_06,8,45,8,"[0.011076, 0.167735, 0.049003, 0.926821, 0.915372, 0.768511, 0.006967, 0.364737]",0.0019345597673404355,9.552037665434643,9.552037665434643
