x1,x2,x3,x4,x5,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.6300062546506524,0.24180951993912458,0.7412500968202949,0.7673216480761766,0.08917553909122944,0.033816394625334124,-0.9926059105194919,0.22640819653565805,0.3213552753850614,-0.9926059105194919
0.5952441357076168,0.05552052240818739,0.5295954644680023,0.7721634339541197,0.041157450526952744,0.032402210036182905,-1.0061834124802254,0.24012075927082643,0.3143013158266546,-1.0061834124802254
0.6533292578533292,0.260393587872386,0.6138669857755303,0.7362868934869766,0.04308063071221113,0.03190292766616458,-0.9637471604017965,0.20240700736012213,0.31992060325630617,-0.9637471604017965
0.5913385702297091,0.22950110025703907,0.5762144709005952,0.800315915606916,0.06467984151095152,0.03167003895442892,-1.0047268791392812,0.22455615530688028,0.32731398272486834,-1.0047268791392812
0.5483860457316041,0.18781442567706108,0.5449965847656131,0.761549461632967,0.031009307131171227,0.03152895465240229,-0.9723765968098214,0.22362374652750147,0.2859364485464838,-0.9723765968098214
0.6250286102294922,0.049051069654524326,0.8423376167193055,0.7845591614022851,0.0712163932621479,0.031165331920889185,-1.0584352867801678,0.2474758006678573,0.352452616073933,-1.0584352867801678
0.6836241250857711,0.2205904796719551,0.7644373774528503,0.7561930865049362,0.03217578213661909,0.031036366514067482,-0.9657862350961436,0.20870748301430658,0.30839267328801034,-0.9657862350961436
0.4879788141697645,0.3111600074917078,0.6370645156130195,0.7688422491773963,0.08527442440390587,0.03099531662184761,-1.0217445406938663,0.23682628915926873,0.31733069509057626,-1.0217445406938663
0.6375284902751446,0.0643636928871274,0.8051061909645796,0.7396228536963463,0.000432334840297699,0.030752141643721632,-1.0257414511173935,0.23597140130741348,0.3106038681879038,-1.0257414511173935
0.47723511420190334,0.22897158656269312,0.4996946007013321,0.7590374536812305,0.0839436911046505,0.030204085025325143,-1.016535980160998,0.23474996067936818,0.31505814619221767,-1.016535980160998
0.5407031895592809,0.30997507367283106,0.6694349395111203,0.7300812359899282,0.10210189875215292,0.029925783650252023,-1.0154497572265049,0.22832379726473825,0.2962044531434072,-1.0154497572265049
0.5794224655255675,0.1492334883660078,0.5399596076458693,0.7243453320115805,0.010401851497590542,0.029814716781922056,-0.972938026377333,0.21369271432987685,0.2746205589127671,-0.972938026377333
0.5982682975009084,0.24754626397043467,0.9294806327670813,0.785574865527451,0.056247884407639503,0.02974950778937039,-1.0576422717339917,0.2491821576149678,0.3355455142940561,-1.0576422717339917
0.5865479651838541,0.045550547540187836,0.9761225273832679,0.7513188980519772,0.0796176316216588,0.029649370314563814,-1.0922860909123124,0.2609302795788512,0.3536120615784938,-1.0922860909123124
0.5024311523884535,0.07199025806039572,0.4773574657738209,0.7525362418964505,0.07291406020522118,0.029622231124913842,-1.042755984712098,0.2331084909711514,0.3435700418248746,-1.042755984712098
0.5824728514999151,0.09127119556069374,0.8763910606503487,0.7103479849174619,0.02451679203659296,0.02960126157504366,-1.0142119403398508,0.2337997122027039,0.31327227531294716,-1.0142119403398508
0.5013415534049273,0.09408798906952143,0.5241354750469327,0.7430241964757442,0.06177906412631273,0.029591637543878536,-1.022830728182413,0.22727870598252572,0.34097057428624555,-1.022830728182413
0.6807867642492056,0.03541903384029865,0.6633880045264959,0.8013029871508479,0.0501044737175107,0.02955183608481509,-1.0359355812428337,0.24118460379188092,0.33936136925537436,-1.0359355812428337
0.4800518099218607,0.19101258274167776,0.5154168019071221,0.7373145343735814,0.03137083072215319,0.029457563125875295,-0.9868315267727339,0.22853963535831961,0.28334029419721696,-0.9868315267727339
0.47583567164838314,0.17215804290026426,0.6026970949023962,0.7863707430660725,0.10205856058746576,0.029331523248592867,-1.0359601718366946,0.25227034882685684,0.2868043562026575,-1.0359601718366946
0.5248934384435415,0.40369006618857384,0.6515091611072421,0.7739968430250883,0.07036786898970604,0.029331031742064938,-1.02261615693697,0.2253085637636301,0.3281047978836654,-1.02261615693697
0.5717396019026637,0.34952113311737776,0.6674533486366272,0.75581069663167,0.12296785973012447,0.029221043948260594,-1.0291240964560595,0.2419762938707673,0.2766169743298146,-1.0291240964560595
0.5276888376101851,0.33669457398355007,0.7994488002732396,0.7913098158314824,0.08954867161810398,0.02915127720296145,-1.0476872393197099,0.2548219821217081,0.2959993037172639,-1.0476872393197099
0.642401167191565,0.3686156589537859,0.5180418100208044,0.7888564253225923,0.09814815130084753,0.02885368855858238,-1.0033376863944576,0.23336663434622587,0.2773363936864554,-1.0033376863944576
0.43320087995380163,0.057682015001773834,0.5620908681303263,0.7327996706590056,0.021463013254106045,0.02868962755609827,-1.0129536496652733,0.24500161997953834,0.27869395323856044,-1.0129536496652733
0.5610245699062943,0.1508172955363989,0.43025603611022234,0.7887453623116016,0.033903966657817364,0.0285230809941385,-0.9981503116610757,0.22459538314759586,0.29699782891934035,-0.9981503116610757
0.5551453270018101,0.11537946201860905,0.9701694194227457,0.7335850428789854,0.06726610288023949,0.028455587627459446,-1.0734588831826433,0.23719598786109722,0.3658499948971673,-1.0734588831826433
